rep,cycles
1233,19586
1234,18862
1235,19104
1236,19354
1237,19454
1238,19278
1239,19110
1240,19232
1241,19426
1242,18944
1243,19350
1244,19466
1245,19354
1246,19098
1247,18720
1248,18196
1249,18560
1250,18620
1251,18674
1252,18990
1253,18802
1254,18632
1255,18286
1256,19398
1257,18140
1258,18762
1259,18562
1260,18856
1261,18590
1262,18664
1263,18828
1264,18624
1265,18582
1266,17800
1267,19046
1268,18722
1269,18710
1270,18904
1271,18570
1272,18684
1273,18958
1274,18668
1275,18392
1276,18768
1277,18990
1278,18378
1279,19850
1280,18510
1281,18286
1282,17626
1283,17712
1284,18014
1285,18279
1286,17976
1287,17976
1288,17570
1289,17722
1290,16800
1291,20910
1292,20364
1293,20458
1294,20126
1295,20004
1296,20742
1297,20638
1298,20574
1299,20818
1300,20818
1301,20768
1302,20930
1303,20528
1304,21252
1305,20700
1306,20732
1307,20500
1308,17770
1309,20108
1310,20406
1311,19870
1312,19924
1313,19786
1314,18684
1315,18340
1316,17574
1317,18036
1318,18206
1319,18128
1320,18288
1321,17726
1322,17986
1323,17964
1324,18446
1325,18088
1326,17506
1327,17664
1328,18036
1329,18032
1330,18180
1331,18000
1332,18192
1333,18158
1334,18134
1335,18088
1336,18080
1337,18570
1338,18490
1339,18756
1340,18380
1341,18276
1342,17936
1343,18290
1344,18488
1345,18138
1346,18534
1347,17982
1348,18136
1349,18486
1350,18434
1351,17144
1352,21678
1353,20918
1354,20722
1355,19430
1356,17812
1357,17424
1358,16974
1359,17484
1360,17888
1361,18054
1362,17744
1363,17698
1364,17620
1365,17622
1366,17952
1367,17712
1368,17558
1369,18010
1370,17908
1371,17188
1372,17906
1373,17756
1374,18094
1375,17912
1376,17960
1377,18086
1378,17964
1379,18188
1380,18008
1381,18250
1382,18150
1383,17598
1384,19182
1385,19056
1386,19196
1387,19822
1388,19950
1389,19918
1390,20110
1391,20192
1392,20110
1393,18096
1394,18278
1395,18660
1396,18486
1397,18856
1398,18562
1399,18912
1400,18714
1401,18800
1402,17650
1403,18386
1404,18462
1405,18624
1406,18540
1407,18702
1408,19710
1409,19520
1410,19676
1411,19354
1412,19376
1413,19526
1414,19450
1415,19476
1416,19488
1417,19348
1418,19302
1419,19876
1420,18720
1421,18606
1422,19048
1423,19004
1424,18778
1425,19240
1426,19422
1427,18676
1428,18484
1429,19382
1430,19186
1431,19284
1432,19102
1433,18140
1434,18702
1435,18990
1436,17856
1437,18576
1438,18388
1439,18426
1440,18044
1441,18530
1442,18780
1443,18368
1444,18578
1445,17664
1446,17214
1447,17676
1448,17424
1449,17598
1450,17652
1451,17704
1452,18000
1453,17846
1454,17696
1455,17658
1456,17386
1457,16794
1458,17890
1459,17796
1460,17866
1461,17700
1462,17502
1463,17674
1464,17572
1465,17884
1466,17580
1467,17756
1468,17804
1469,18576
1470,18620
1471,19104
1472,19376
1473,19106
1474,19386
1475,19192
1476,19250
1477,19394
1478,19484
1479,18438
1480,19402
1481,19350
1482,19008
1483,19298
1484,19056
1485,18796
1486,19400
1487,19614
1488,19786
1489,18672
1490,19486
1491,19760
1492,19580
1493,19592
1494,19592
1495,19786
1496,20068
1497,19576
1498,19622
1499,19718
1500,19666
1501,19720
1502,18994
1503,20388
1504,19686
1505,19016
1506,19258
1507,19328
1508,19000
1509,18998
1510,19336
1511,18996
1512,17630
1513,17572
1514,17982
1515,18326
1516,18314
1517,19242
1518,19096
1519,19442
1520,19148
1521,23274
1522,18732
1523,18344
1524,19212
1525,19582
1526,19732
1527,19882
1528,19468
1529,19378
1530,19394
1531,19726
1532,19692
1533,19866
1534,18726
1535,19680
1536,19432
1537,18298
1538,18968
1539,19046
1540,19262
1541,19428
1542,19090
1543,19234
1544,19246
1545,19148
1546,19358
1547,19470
1548,19000
1549,18902
1550,19302
1551,18996
1552,18802
1553,18630
1554,18656
1555,18472
1556,18570
1557,18588
1558,18720
1559,18776
1560,18126
1561,18034
1562,18510
1563,17916
1564,17898
1565,19422
1566,19830
1567,20290
1568,19048
1569,18754
1570,18560
1571,18226
1572,17862
1573,18132
1574,17840
1575,17992
1576,18050
1577,18062
1578,18416
1579,17954
1580,17656
1581,17318
1582,17800
1583,17534
1584,17952
1585,18012
1586,17656
1587,17764
1588,18146
1589,17854
1590,17936
1591,17532
1592,17612
1593,17856
1594,16848
1595,17858
1596,18270
1597,17912
1598,18102
1599,18846
1600,18032
1601,18044
1602,18196
1603,18968
1604,18944
1605,18818
1606,747249
1607,20409
1608,19209
1609,17552
1610,17126
1611,18272
1612,18102
1613,17708
1614,17756
1615,17934
1616,17742
1617,18244
1618,18044
1619,17862
1620,18052
1621,18154
1622,18192
1623,18270
1624,18322
1625,18094
1626,17622
1627,18250
1628,18522
1629,19160
1630,18708
1631,18754
1632,19636
1633,19570
1634,19818
1635,19998
1636,19770
1637,20580
1638,19500
1639,19354
1640,19862
1641,19542
1642,19808
1643,19864
1644,19732
1645,19434
1646,18038
1647,19498
1648,19308
1649,19190
1650,19334
1651,17708
1652,17894
1653,17746
1654,17770
1655,17796
1656,17752
1657,16978
1658,17842
1659,17628
1660,17808
1661,17670
1662,17646
1663,17808
1664,17574
1665,17808
1666,17626
1667,17572
1668,17578
1669,16930
1670,17508
1671,18030
1672,17838
1673,17628
1674,17672
1675,17868
1676,17622
1677,17704
1678,17568
1679,17802
1680,17888
1681,18464
1682,19292
1683,19544
1684,19496
1685,19350
1686,19484
1687,19428
1688,19338
1689,17774
1690,19056
1691,19162
1692,19160
1693,19010
1694,19060
1695,19020
1696,19208
1697,19344
1698,18774
1699,17654
1700,18580
1701,18328
1702,19010
1703,18680
1704,18774
1705,19060
1706,19012
1707,18758
1708,18848
1709,19182
1710,18196
1711,19402
1712,18082
1713,18900
1714,18898
1715,18854
1716,18964
1717,18872
1718,18988
1719,18960
1720,18774
1721,18750
1722,17896
1723,17796
1724,17902
1725,17630
1726,17806
1727,17708
1728,17838
1729,17842
1730,17416
1731,17656
1732,17788
1733,19666
1734,19778
1735,19500
1736,19588
1737,19782
1738,19162
1739,18566
1740,19000
1741,19454
1742,19260
1743,19500
1744,19256
1745,19674
1746,19394
1747,19402
1748,19278
1749,19396
1750,19406
1751,18908
1752,19670
1753,19574
1754,19428
1755,19386
1756,19390
1757,19532
1758,19374
1759,19286
1760,19336
1761,19470
1762,19442
1763,19278
1764,18078
1765,19816
1766,19692
1767,19788
1768,19826
1769,20054
1770,19786
1771,20016
1772,19718
1773,19770
1774,16824
1775,19788
1776,20252
1777,19876
1778,20334
1779,19958
1780,19722
1781,18102
1782,18250
1783,18824
1784,18152
1785,18606
1786,17658
1787,18530
1788,18726
1789,18806
1790,18398
1791,18464
1792,18522
1793,18674
1794,18728
1795,18488
1796,18438
1797,19048
1798,19286
1799,18526
1800,19020
1801,18776
1802,18956
1803,18910
1804,18512
1805,18330
1806,17964
1807,18370
1808,18542
1809,18856
1810,18524
1811,18562
1812,18620
1813,18564
1814,18682
1815,18620
1816,18588
1817,17550
1818,20010
1819,20068
1820,20358
1821,20402
1822,20360
1823,17982
1824,19926
1825,19344
1826,19490
1827,19308
1828,19288
1829,19906
1830,19500
1831,19184
1832,19584
1833,19478
1834,19246
1835,19186
1836,17746
1837,19052
1838,19044
1839,18830
1840,19290
1841,19354
1842,19422
1843,19530
1844,19256
1845,19378
1846,19428
1847,19424
1848,19528
1849,19392
1850,19286
1851,19678
1852,19254
1853,19578
1854,19638
1855,19474
1856,19810
1857,19012
1858,19782
1859,17288
1860,18514
1861,18444
1862,18720
1863,18322
1864,18678
1865,18526
1866,18910
1867,18730
1868,18578
1869,18432
1870,18372
1871,18180
1872,18814
1873,18824
1874,18724
1875,18846
1876,18734
1877,19120
1878,18774
1879,18558
1880,18906
1881,19042
1882,18778
1883,18820
1884,18676
1885,18990
1886,19000
1887,18972
1888,18616
1889,18758
1890,18970
1891,18876
1892,18904
1893,19020
1894,18972
1895,19016
1896,19092
1897,18710
1898,18994
1899,19070
1900,18830
1901,18778
1902,18210
1903,18324
1904,19736
1905,19636
1906,19778
1907,19714
1908,19782
1909,20008
1910,19500
1911,19404
1912,19914
1913,18572
1914,19380
1915,19686
1916,19544
1917,20222
1918,19886
1919,20288
1920,20004
1921,19732
1922,19896
1923,20162
1924,19252
1925,20404
1926,19332
1927,19162
1928,18990
1929,17132
1930,18042
1931,18106
1932,18096
1933,18188
1934,18294
1935,18098
1936,18172
1937,18088
1938,18092
1939,18152
1940,17962
1941,18228
1942,18138
1943,18394
1944,19100
1945,18570
1946,19294
1947,19444
1948,18766
1949,18714
1950,19014
1951,19236
1952,18510
1953,19346
1954,19430
1955,19400
1956,19480
1957,19530
1958,19210
1959,19328
1960,19578
1961,19422
1962,19588
1963,19238
1964,19376
1965,19540
1966,19336
1967,19236
1968,19564
1969,19428
1970,19674
1971,19220
1972,19548
1973,19672
1974,19472
1975,19620
1976,19674
1977,19448
1978,19422
1979,19852
1980,19478
1981,19102
1982,18850
1983,18824
1984,18728
1985,19146
1986,18712
1987,17968
1988,19446
1989,20112
1990,20110
1991,19670
1992,20490
1993,19438
1994,19354
1995,18620
1996,17530
1997,19342
1998,19154
1999,18956
2000,18898
2001,18540
2002,18522
2003,18576
2004,19008
2005,18570
2006,18848
2007,18778
2008,19280
2009,19526
2010,19490
2011,19374
2012,19476
2013,19482
2014,19290
2015,19402
2016,19042
2017,19378
2018,19494
2019,19148
2020,19472
2021,19384
2022,19784
2023,20440
2024,17234
2025,18748
2026,18318
2027,18660
2028,19000
2029,19278
2030,17304
2031,19050
2032,18922
2033,19006
2034,19068
2035,17944
2036,19376
2037,19240
2038,19684
2039,19542
2040,19578
2041,19528
2042,20530
2043,19884
2044,19670
2045,19644
2046,19736
2047,19928
2048,19448
2049,19446
2050,19682
2051,18342
2052,18238
2053,19436
2054,19402
2055,19428
2056,19154
2057,19776
2058,19738
2059,19378
2060,19526
2061,19522
2062,19540
2063,19204
2064,19680
2065,19736
2066,19542
2067,19680
2068,19728
2069,19348
2070,19392
2071,19158
2072,19396
2073,17630
2074,18912
2075,19020
2076,18666
2077,18634
2078,18582
2079,18634
2080,18916
2081,18474
2082,18772
2083,18628
2084,17664
2085,18616
2086,19628
2087,19544
2088,19530
2089,19620
2090,19096
2091,19286
2092,19588
2093,19400
2094,19392
2095,19438
2096,19544
2097,19340
2098,19404
2099,19160
2100,19332
2101,19402
2102,19578
2103,19478
2104,18232
2105,18142
2106,18588
2107,18138
2108,18366
2109,18144
2110,18182
2111,18328
2112,18254
2113,18182
2114,17658
2115,17716
2116,19047
2117,19200
2118,19470
2119,19156
2120,19238
2121,19260
2122,18952
2123,18620
2124,19038
2125,17180
2126,18082
2127,18084
2128,18318
2129,18378
2130,18658
2131,18276
2132,18586
2133,18530
2134,18442
2135,17932
2136,18390
2137,18470
2138,18542
2139,18564
2140,18206
2141,18132
2142,18612
2143,19304
2144,19404
2145,19206
2146,19576
2147,19202
2148,19382
2149,19206
2150,19330
2151,19518
2152,19398
2153,19200
2154,19476
2155,18636
2156,19532
2157,18776
2158,18330
2159,17802
2160,18424
2161,18346
2162,18476
2163,18410
2164,18460
2165,18580
2166,18180
2167,18670
2168,18032
2169,18372
2170,18528
2171,18634
2172,18572
2173,18474
2174,18426
2175,18722
2176,18968
2177,18802
2178,18252
2179,17902
2180,18032
2181,18226
2182,17722
2183,18094
2184,17982
2185,17816
2186,17892
2187,18048
2188,17166
2189,17756
2190,18370
2191,18206
2192,18194
2193,17964
2194,18132
2195,18288
2196,18038
2197,18414
2198,17852
2199,18660
2200,18096
2201,20202
2202,19630
2203,20350
2204,20296
2205,20768
2206,21534
2207,20968
2208,20640
2209,20680
2210,20394
2211,20742
2212,18726
2213,18564
2214,18918
2215,18676
2216,17858
2217,18518
2218,18656
2219,18712
2220,18334
2221,18342
2222,18522
2223,18630
2224,18630
2225,17918
2226,18558
2227,18222
2228,18242
2229,18490
2230,18428
2231,18366
2232,18542
2233,18434
2234,18966
2235,18674
2236,18862
2237,18536
2238,18580
2239,18862
2240,18578
2241,18490
2242,18634
2243,17822
2244,19422
2245,19382
2246,19294
2247,19308
2248,19010
2249,19192
2250,19330
2251,19452
2252,18566
2253,19038
2254,19098
2255,19068
2256,19068
2257,18902
2258,19296
2259,19146
2260,19262
2261,18824
2262,18734
2263,19020
2264,18246
2265,18974
2266,19042
2267,19296
2268,19694
2269,19582
2270,19684
2271,19434
2272,19350
2273,19494
2274,19124
2275,19338
2276,19688
2277,19532
2278,19586
2279,19538
2280,19350
2281,19454
2282,19480
2283,19432
2284,19192
2285,19540
2286,17150
2287,18200
2288,18326
2289,18532
2290,18524
2291,18570
2292,18510
2293,18536
2294,18586
2295,18530
2296,18330
2297,17842
2298,18478
2299,18916
2300,18780
2301,18708
2302,19016
2303,18952
2304,19006
2305,18618
2306,18854
2307,18874
2308,18874
2309,19138
2310,18874
2311,18804
2312,18732
2313,19164
2314,18942
2315,18682
2316,17870
2317,18728
2318,19094
2319,18772
2320,19008
2321,18822
2322,18850
2323,18968
2324,19242
2325,19142
2326,19064
2327,19298
2328,18328
2329,19142
2330,19042
2331,18806
2332,19376
2333,19012
2334,19266
2335,17906
2336,17902
2337,18992
2338,19110
2339,19054
2340,19356
2341,19098
2342,19140
2343,19014
2344,19380
2345,19090
2346,19064
2347,19152
2348,19150
2349,19384
2350,19190
2351,19716
2352,19528
2353,19400
2354,19286
2355,18774
2356,18820
2357,18662
2358,18560
2359,17856
2360,18850
2361,19062
2362,18872
2363,19112
2364,19040
2365,19142
2366,19292
2367,19008
2368,19152
2369,19356
2370,19060
2371,17838
2372,20122
2373,20000
2374,20172
2375,20056
2376,20014
2377,20008
2378,20266
2379,20430
2380,20204
2381,18530
2382,17946
2383,18184
2384,18332
2385,17762
2386,18386
2387,17910
2388,18012
2389,17428
2390,18230
2391,18292
2392,18090
2393,18098
2394,18124
2395,18078
2396,18184
2397,18146
2398,18180
2399,18394
2400,18058
2401,18232
2402,18004
2403,18292
2404,18278
2405,18222
2406,18180
2407,17226
2408,18244
2409,18080
2410,18628
2411,18906
2412,18760
2413,18822
2414,19002
2415,18180
2416,17648
2417,19870
2418,19912
2419,19864
2420,19908
2421,20818
2422,20152
2423,20024
2424,19662
2425,19824
2426,19674
2427,19444
2428,19720
2429,18924
2430,19112
2431,17652
2432,18036
2433,17616
2434,16950
2435,18056
2436,17790
2437,17752
2438,17512
2439,17748
2440,17982
2441,17752
2442,17572
2443,17654
2444,17604
2445,17604
2446,17810
2447,17702
2448,18222
2449,18564
2450,18590
2451,18904
2452,18622
2453,18654
2454,18670
2455,18872
2456,17848
2457,18202
2458,17894
2459,17900
2460,18054
2461,18060
2462,18134
2463,18246
2464,18394
2465,18472
2466,18332
2467,18224
2468,18670
2469,18464
2470,18724
2471,18944
2472,18702
2473,18960
2474,18972
2475,19062
2476,18998
2477,19014
2478,19208
2479,19014
2480,19096
2481,19064
2482,18730
2483,18948
2484,18530
2485,18654
2486,17756
2487,18776
2488,18570
2489,18524
2490,18466
2491,18580
2492,18470
2493,18494
2494,18390
2495,18618
2496,18422
