rep,cycles
1507,244
1508,240
1509,240
1510,242
1511,240
1512,240
1513,258
1514,244
1515,242
1516,246
1517,916
1518,242
1519,240
1520,242
1521,258
1522,244
1523,240
1524,246
1525,244
1526,242
1527,246
1528,240
1529,242
1530,246
1531,242
1532,858
1533,242
1534,244
1535,240
1536,240
1537,244
1538,260
1539,240
1540,242
1541,244
1542,240
1543,246
1544,240
1545,258
1546,258
1547,782
1548,242
1549,242
1550,246
1551,242
1552,244
1553,240
1554,242
1555,244
1556,240
1557,242
1558,240
1559,242
1560,242
1561,246
1562,812
1563,244
1564,244
1565,244
1566,260
1567,242
1568,240
1569,244
1570,240
1571,258
1572,242
1573,240
1574,258
1575,240
1576,258
1577,784
1578,242
1579,240
1580,244
1581,242
1582,258
1583,260
1584,258
1585,242
1586,244
1587,246
1588,244
1589,246
1590,244
1591,242
1592,782
1593,242
1594,240
1595,244
1596,242
1597,244
1598,240
1599,240
1600,244
1601,238
1602,246
1603,242
1604,242
1605,244
1606,240
1607,810
1608,244
1609,240
1610,242
1611,244
1612,240
1613,242
1614,240
1615,244
1616,242
1617,246
1618,244
1619,240
1620,258
1621,242
1622,882
1623,240
1624,240
1625,244
1626,240
1627,258
1628,242
1629,240
1630,242
1631,242
1632,242
1633,242
1634,242
1635,240
1636,244
1637,760
1638,242
1639,240
1640,242
1641,242
1642,246
1643,242
1644,240
1645,242
1646,244
1647,242
1648,240
1649,242
1650,240
1651,244
1652,914
1653,258
1654,244
1655,242
1656,242
1657,244
1658,240
1659,242
1660,242
1661,242
1662,246
1663,258
1664,258
1665,256
1666,242
1667,836
1668,244
1669,240
1670,242
1671,258
1672,242
1673,244
1674,244
1675,242
1676,244
1677,240
1678,242
1679,258
1680,242
1681,244
1682,872
1683,242
1684,246
1685,240
1686,260
1687,242
1688,244
1689,240
1690,246
1691,260
1692,258
1693,256
1694,242
1695,240
1696,256
1697,884
1698,240
1699,240
1700,240
1701,244
1702,242
1703,240
1704,240
1705,240
1706,242
1707,240
1708,240
1709,258
1710,244
1711,242
1712,818
1713,244
1714,240
1715,242
1716,242
1717,242
1718,246
1719,260
1720,258
1721,256
1722,242
1723,242
1724,256
1725,242
1726,238
1727,926
1728,242
1729,242
1730,242
1731,242
1732,240
1733,240
1734,242
1735,258
1736,242
1737,242
1738,244
1739,242
1740,246
1741,244
1742,868
1743,240
1744,258
1745,242
1746,244
1747,246
1748,244
1749,240
1750,242
1751,242
1752,240
1753,242
1754,240
1755,244
1756,242
1757,900
1758,242
1759,244
1760,244
1761,244
1762,260
1763,240
1764,242
1765,244
1766,240
1767,242
1768,246
1769,240
1770,260
1771,242
1772,784
1773,244
1774,244
1775,242
1776,258
1777,258
1778,242
1779,244
1780,242
1781,242
1782,244
1783,246
1784,242
1785,246
1786,244
1787,902
1788,242
1789,240
1790,240
1791,244
1792,242
1793,244
1794,240
1795,242
1796,258
1797,240
1798,240
1799,242
1800,244
1801,240
1802,814
1803,242
1804,242
1805,242
1806,242
1807,240
1808,242
1809,242
1810,246
1811,242
1812,240
1813,242
1814,244
1815,240
1816,244
1817,914
1818,242
1819,240
1820,240
1821,258
1822,244
1823,242
1824,246
1825,244
1826,240
1827,242
1828,242
1829,242
1830,246
1831,258
1832,852
1833,244
1834,242
1835,244
1836,240
1837,242
1838,246
1839,242
1840,242
1841,240
1842,240
1843,244
1844,240
1845,240
1846,242
1847,950
1848,240
1849,246
1850,240
1851,258
1852,242
1853,240
1854,258
1855,244
1856,240
1857,246
1858,242
1859,240
1860,244
1861,242
1862,854
1863,242
1864,240
1865,242
1866,240
1867,244
1868,242
1869,258
1870,242
1871,240
1872,238
1873,242
1874,240
1875,238
1876,242
1877,920
1878,242
1879,240
1880,242
1881,242
1882,256
1883,242
1884,242
1885,242
1886,244
1887,246
1888,244
1889,240
1890,242
1891,244
1892,868
1893,242
1894,246
1895,242
1896,240
1897,242
1898,244
1899,240
1900,244
1901,242
1902,240
1903,242
1904,242
1905,244
1906,240
1907,904
1908,242
1909,246
1910,240
1911,242
1912,242
1913,242
1914,246
1915,260
1916,258
1917,256
1918,242
1919,242
1920,256
1921,242
1922,832
1923,242
1924,244
1925,240
1926,240
1927,240
1928,240
1929,240
1930,242
1931,240
1932,240
1933,258
1934,244
1935,242
1936,246
1937,916
1938,242
1939,242
1940,260
1941,258
1942,244
1943,240
1944,246
1945,244
1946,242
1947,244
1948,240
1949,242
1950,246
1951,242
1952,858
1953,242
1954,244
1955,242
1956,242
1957,242
1958,256
1959,240
1960,242
1961,244
1962,238
1963,242
1964,244
1965,240
1966,242
1967,912
1968,240
1969,242
1970,260
1971,242
1972,242
1973,240
1974,242
1975,242
1976,240
1977,242
1978,244
1979,242
1980,242
1981,242
1982,860
1983,242
1984,244
1985,244
1986,260
1987,240
1988,242
1989,244
1990,240
1991,244
1992,240
1993,240
1994,244
1995,244
1996,242
1997,900
1998,246
1999,240
2000,242
2001,242
2002,242
2003,240
2004,242
2005,242
2006,246
2007,242
2008,240
2009,242
2010,244
2011,240
2012,820
2013,242
2014,240
2015,242
2016,242
2017,244
2018,240
2019,242
2020,258
2021,240
2022,240
2023,242
2024,242
2025,244
2026,242
2027,920
2028,242
2029,242
2030,242
2031,240
2032,242
2033,242
2034,246
2035,242
2036,240
2037,242
2038,244
2039,240
2040,244
2041,242
2042,868
2043,240
2044,242
2045,240
2046,240
2047,242
2048,246
2049,240
2050,260
2051,242
2052,242
2053,244
2054,242
2055,242
2056,242
2057,772
2058,242
2059,240
2060,242
2061,242
2062,246
2063,242
2064,244
2065,240
2066,240
2067,244
2068,240
2069,240
2070,242
2071,244
2072,830
2073,242
2074,244
2075,242
2076,258
2077,242
2078,256
2079,240
2080,242
2081,244
2082,242
2083,244
2084,240
2085,242
2086,242
2087,806
2088,244
2089,240
2090,242
2091,260
2092,258
2093,244
2094,244
2095,242
2096,244
2097,244
2098,260
2099,240
2100,242
2101,244
2102,830
2103,240
2104,246
2105,244
2106,240
2107,242
2108,242
2109,242
2110,246
2111,240
2112,244
2113,242
2114,258
2115,244
2116,244
2117,822
2118,240
2119,242
2120,244
2121,242
2122,240
2123,240
2124,244
2125,242
2126,240
2127,258
2128,242
2129,244
2130,238
2131,242
2132,772
2133,244
2134,240
2135,240
2136,240
2137,246
2138,242
2139,240
2140,244
2141,242
2142,258
2143,242
2144,244
2145,240
2146,242
2147,860
2148,244
2149,246
2150,244
2151,258
2152,240
2153,240
2154,240
2155,244
2156,242
2157,244
2158,240
2159,258
2160,242
2161,240
2162,882
2163,246
2164,242
2165,242
2166,246
2167,258
2168,258
2169,256
2170,242
2171,242
2172,256
2173,242
2174,238
2175,244
2176,240
2177,820
2178,242
2179,244
2180,240
2181,240
2182,242
2183,240
2184,242
2185,242
2186,244
2187,242
2188,246
2189,244
2190,240
2191,242
2192,914
2193,242
2194,242
2195,260
2196,258
2197,256
2198,242
2199,240
2200,256
2201,242
2202,238
2203,244
2204,240
2205,244
2206,242
2207,858
2208,240
2209,240
2210,242
2211,240
2212,242
2213,240
2214,240
2215,240
2216,244
2217,238
2218,246
2219,242
2220,242
2221,244
2222,902
2223,246
2224,244
2225,240
2226,242
2227,244
2228,240
2229,242
2230,240
2231,244
2232,242
2233,258
2234,242
2235,242
2236,238
2237,830
2238,244
2239,244
2240,244
2241,258
2242,240
2243,244
2244,240
2245,240
2246,244
2247,244
2248,242
2249,258
2250,242
2251,242
2252,880
2253,242
2254,260
2255,240
2256,256
2257,242
2258,238
2259,244
2260,240
2261,244
2262,242
2263,242
2264,240
2265,240
2266,242
2267,808
2268,242
2269,244
2270,240
2271,258
2272,242
2273,240
2274,240
2275,242
2276,242
2277,244
2278,242
2279,244
2280,242
2281,242
2282,914
2283,240
2284,244
2285,240
2286,242
2287,244
2288,240
2289,244
2290,242
2291,244
2292,240
2293,240
2294,242
2295,258
2296,242
2297,836
2298,240
2299,258
2300,242
2301,240
2302,258
2303,244
2304,240
2305,246
2306,242
2307,240
2308,244
2309,242
2310,258
2311,242
2312,878
2313,240
2314,258
2315,242
2316,242
2317,240
2318,242
2319,240
2320,238
2321,242
2322,240
2323,238
2324,242
2325,244
2326,244
2327,806
2328,242
2329,240
2330,242
2331,242
2332,240
2333,244
2334,240
2335,258
2336,242
2337,240
2338,242
2339,242
2340,240
2341,242
2342,926
2343,242
2344,244
2345,240
2346,242
2347,242
2348,242
2349,242
2350,256
2351,240
2352,242
2353,244
2354,238
2355,242
2356,244
2357,862
2358,244
2359,244
2360,242
2361,258
2362,242
2363,242
2364,244
2365,242
2366,244
2367,246
2368,244
2369,240
2370,242
2371,244
2372,874
2373,242
2374,244
2375,240
2376,240
2377,242
2378,256
2379,242
2380,242
2381,244
2382,238
2383,242
2384,244
2385,240
2386,242
2387,912
2388,240
2389,242
2390,260
2391,240
2392,242
2393,240
2394,242
2395,242
2396,240
2397,242
2398,244
2399,242
2400,242
2401,242
2402,860
2403,244
2404,244
2405,244
2406,260
2407,240
2408,240
2409,242
2410,240
2411,242
2412,246
2413,240
2414,260
2415,242
2416,242
2417,880
2418,240
2419,242
2420,258
2421,256
2422,242
2423,242
2424,256
2425,242
2426,238
2427,244
2428,240
2429,244
2430,242
2431,240
2432,808
2433,242
2434,240
2435,244
2436,242
2437,244
2438,240
2439,242
2440,258
2441,240
2442,240
2443,242
2444,242
2445,244
2446,242
2447,920
2448,242
2449,242
2450,242
2451,240
2452,242
2453,242
2454,246
2455,242
2456,240
2457,242
2458,244
2459,240
2460,244
2461,242
2462,868
2463,240
2464,242
2465,240
2466,240
2467,242
2468,244
2469,238
2470,246
2471,242
2472,240
2473,244
2474,240
2475,258
2476,242
2477,882
2478,246
2479,244
2480,240
2481,242
2482,240
2483,244
2484,242
2485,258
2486,242
2487,240
2488,238
2489,242
2490,240
2491,238
2492,830
2493,242
2494,244
2495,242
2496,258
2497,242
2498,256
2499,242
2500,242
2501,242
2502,244
2503,246
2504,244
2505,240
2506,242
2507,916
2508,244
2509,240
2510,258
2511,242
2512,242
2513,240
2514,242
2515,242
2516,238
2517,242
2518,240
2519,238
2520,242
2521,244
2522,860
2523,242
2524,246
2525,240
2526,260
2527,242
2528,242
2529,244
2530,242
2531,244
2532,240
2533,242
2534,242
2535,240
2536,242
2537,914
2538,242
2539,244
2540,240
2541,244
2542,242
2543,240
2544,240
2545,240
2546,242
2547,240
2548,240
2549,258
2550,244
2551,242
2552,822
2553,244
2554,240
2555,242
2556,242
2557,242
2558,246
2559,244
2560,242
2561,240
2562,240
2563,244
2564,240
2565,242
2566,246
2567,834
2568,242
2569,246
2570,244
2571,240
2572,258
2573,242
2574,240
2575,238
2576,244
2577,246
2578,240
2579,258
2580,242
2581,240
2582,852
2583,246
2584,242
2585,258
2586,242
2587,242
2588,244
2589,242
2590,244
2591,242
2592,240
2593,242
2594,244
2595,242
2596,242
2597,770
2598,242
2599,244
2600,240
2601,242
2602,242
2603,242
2604,242
2605,244
2606,238
2607,240
2608,242
2609,244
2610,244
2611,244
2612,810
2613,244
2614,244
2615,240
2616,258
2617,256
2618,242
2619,242
2620,256
2621,242
2622,238
2623,242
2624,244
2625,240
2626,242
2627,810
2628,240
2629,240
2630,242
2631,238
2632,244
2633,260
2634,240
2635,242
2636,244
2637,244
2638,244
2639,244
2640,242
2641,242
2642,814
2643,242
2644,242
2645,242
2646,242
2647,240
2648,240
2649,242
2650,244
2651,242
2652,242
2653,242
2654,240
2655,244
2656,242
2657,836
2658,244
2659,244
2660,244
2661,258
2662,240
2663,244
2664,246
2665,240
2666,260
2667,242
2668,242
2669,244
2670,242
2671,244
2672,864
2673,244
2674,242
2675,244
2676,240
2677,242
2678,246
2679,258
2680,242
2681,244
2682,244
2683,242
2684,244
2685,240
2686,242
2687,900
2688,242
2689,244
2690,244
2691,242
2692,258
2693,242
2694,256
2695,240
2696,242
2697,242
2698,244
2699,246
2700,244
2701,240
2702,818
2703,242
2704,240
2705,242
2706,240
2707,244
2708,242
2709,258
2710,242
2711,240
2712,238
2713,242
2714,240
2715,238
2716,242
2717,920
2718,242
2719,242
2720,258
2721,242
2722,256
2723,242
2724,242
2725,242
2726,244
2727,246
2728,244
2729,240
2730,242
2731,244
2732,868
2733,242
2734,246
2735,240
2736,242
2737,242
2738,240
2739,240
2740,244
2741,242
2742,240
2743,242
2744,242
2745,244
2746,240
2747,904
2748,242
2749,246
2750,240
2751,242
2752,242
2753,242
2754,246
2755,260
2756,258
2757,256
2758,242
2759,240
2760,256
2761,242
2762,832
2763,242
2764,244
2765,240
2766,240
2767,242
2768,240
2769,240
2770,242
2771,240
2772,240
2773,258
2774,244
2775,242
2776,242
2777,916
2778,242
2779,242
2780,260
2781,258
2782,244
2783,242
2784,242
2785,244
2786,242
2787,244
2788,240
2789,242
2790,246
2791,258
2792,836
2793,240
2794,242
2795,242
2796,242
2797,242
2798,256
2799,240
2800,242
2801,244
2802,238
2803,242
2804,244
2805,240
2806,242
2807,902
2808,242
2809,244
2810,240
2811,246
2812,244
2813,240
2814,242
2815,244
2816,240
2817,242
2818,240
2819,244
2820,242
2821,258
2822,832
2823,240
2824,244
2825,244
2826,260
2827,240
2828,242
2829,244
2830,240
2831,244
2832,240
2833,240
2834,244
2835,244
2836,242
2837,900
2838,246
2839,240
2840,242
2841,242
2842,242
2843,240
2844,242
2845,242
2846,246
2847,242
2848,240
2849,242
2850,244
2851,240
2852,820
2853,242
2854,240
2855,242
2856,242
2857,244
2858,240
2859,242
2860,258
2861,240
2862,240
2863,242
2864,242
2865,244
2866,242
2867,920
2868,242
2869,242
2870,242
2871,240
2872,242
2873,242
2874,246
2875,242
2876,240
2877,242
2878,244
2879,240
2880,244
2881,242
2882,868
2883,240
2884,242
2885,240
2886,240
2887,240
2888,244
2889,238
2890,246
2891,242
2892,242
2893,244
2894,240
2895,258
2896,242
2897,882
2898,246
2899,244
2900,240
2901,242
2902,240
2903,244
2904,242
2905,258
2906,242
2907,242
2908,238
2909,242
2910,240
2911,238
2912,830
2913,242
2914,244
2915,242
2916,258
2917,242
2918,256
2919,240
2920,242
2921,242
2922,244
2923,246
2924,244
2925,240
2926,242
2927,916
2928,244
2929,240
2930,258
2931,242
2932,242
2933,240
2934,242
2935,240
2936,238
2937,242
2938,240
2939,238
2940,242
2941,244
2942,860
2943,242
2944,246
2945,240
2946,260
2947,242
2948,242
2949,244
2950,242
2951,244
2952,240
2953,242
2954,242
2955,240
2956,242
2957,914
2958,242
2959,244
2960,240
2961,244
2962,242
2963,244
2964,240
2965,240
2966,242
2967,240
2968,240
2969,258
2970,244
2971,242
2972,822
2973,244
2974,240
2975,242
2976,242
2977,242
2978,246
2979,260
2980,258
2981,256
2982,242
2983,242
2984,256
2985,242
2986,238
2987,926
2988,242
2989,242
2990,242
2991,242
2992,240
2993,240
2994,242
2995,240
2996,240
