rep,cycles
1390,244
1391,782
1392,244
1393,260
1394,246
1395,246
1396,238
1397,246
1398,1040
1399,246
1400,238
1401,246
1402,244
1403,240
1404,248
1405,1030
1406,248
1407,240
1408,258
1409,242
1410,244
1411,242
1412,792
1413,266
1414,260
1415,260
1416,246
1417,256
1418,242
1419,1036
1420,242
1421,242
1422,258
1423,244
1424,244
1425,246
1426,1028
1427,250
1428,250
1429,266
1430,242
1431,246
1432,238
1433,1024
1434,258
1435,244
1436,244
1437,258
1438,266
1439,244
1440,772
1441,262
1442,238
1443,244
1444,244
1445,258
1446,238
1447,1026
1448,260
1449,220
1450,242
1451,244
1452,244
1453,246
1454,1028
1455,258
1456,246
1457,242
1458,244
1459,240
1460,238
1461,1024
1462,258
1463,262
1464,246
1465,248
1466,266
1467,246
1468,772
1469,246
1470,260
1471,244
1472,244
1473,244
1474,246
1475,1020
1476,244
1477,242
1478,240
1479,260
1480,246
1481,262
1482,1024
1483,246
1484,242
1485,258
1486,242
1487,242
1488,248
1489,1040
1490,246
1491,246
1492,240
1493,242
1494,242
1495,246
1496,774
1497,220
1498,242
1499,260
1500,246
1501,256
1502,242
1503,1036
1504,242
1505,242
1506,258
1507,246
1508,244
1509,248
1510,1042
1511,246
1512,240
1513,246
1514,242
1515,242
1516,244
1517,1034
1518,248
1519,258
1520,238
1521,242
1522,242
1523,262
1524,1020
1525,248
1526,242
1527,258
1528,244
1529,258
1530,244
1531,782
1532,244
1533,260
1534,246
1535,246
1536,238
1537,246
1538,1040
1539,246
1540,238
1541,246
1542,244
1543,242
1544,244
1545,1034
1546,248
1547,258
1548,238
1549,242
1550,242
1551,262
1552,1020
1553,248
1554,242
1555,258
1556,244
1557,258
1558,244
1559,782
1560,244
1561,260
1562,246
1563,246
1564,238
1565,246
1566,1040
1567,246
1568,238
1569,246
1570,244
1571,240
1572,248
1573,1030
1574,248
1575,244
1576,248
1577,240
1578,260
1579,240
1580,1038
1581,262
1582,238
1583,244
1584,244
1585,258
1586,238
1587,1034
1588,244
1589,260
1590,220
1591,240
1592,248
1593,238
1594,790
1595,244
1596,244
1597,260
1598,246
1599,262
1600,244
1601,1036
1602,246
1603,248
1604,240
1605,244
1606,266
1607,246
1608,1020
1609,246
1610,242
1611,246
1612,262
1613,242
1614,250
1615,1036
1616,248
1617,260
1618,246
1619,246
1620,238
1621,246
1622,1040
1623,246
1624,238
1625,246
1626,244
1627,240
1628,248
1629,780
1630,244
1631,248
1632,240
1633,244
1634,266
1635,246
1636,1020
1637,246
1638,242
1639,246
1640,262
1641,242
1642,250
1643,1036
1644,248
1645,260
1646,246
1647,246
1648,238
1649,246
1650,1040
1651,246
1652,238
1653,246
1654,244
1655,242
1656,244
1657,774
1658,242
1659,240
1660,240
1661,262
1662,246
1663,260
1664,1038
1665,242
1666,240
1667,246
1668,258
1669,244
1670,242
1671,1032
1672,246
1673,238
1674,262
1675,244
1676,258
1677,240
1678,1024
1679,246
1680,240
1681,244
1682,246
1683,244
1684,248
1685,1030
1686,244
1687,224
1688,240
1689,244
1690,238
1691,246
1692,774
1693,242
1694,266
1695,244
1696,242
1697,246
1698,246
1699,1036
1700,246
1701,11306
1702,242
1703,244
1704,248
1705,248
1706,242
1707,244
1708,246
1709,1020
1710,242
1711,246
1712,248
1713,240
1714,242
1715,244
1716,1026
1717,244
1718,258
1719,244
1720,244
1721,262
1722,238
1723,1030
1724,260
1725,246
1726,262
1727,236
1728,242
1729,242
1730,1040
1731,242
1732,244
1733,242
1734,242
1735,238
1736,258
1737,772
1738,238
1739,242
1740,244
1741,260
1742,238
1743,262
1744,1028
1745,244
1746,260
1747,242
1748,244
1749,260
1750,246
1751,1032
1752,244
1753,242
1754,248
1755,244
1756,246
1757,242
1758,1026
1759,246
1760,260
1761,244
1762,242
1763,244
1764,240
1765,1028
1766,240
1767,262
1768,244
1769,260
1770,238
1771,262
1772,780
1773,242
1774,246
1775,236
1776,262
1777,244
1778,260
1779,1040
1780,260
1781,246
1782,258
1783,244
1784,242
1785,244
1786,1036
1787,258
1788,246
1789,244
1790,260
1791,242
1792,242
1793,1020
1794,248
1795,246
1796,260
1797,244
1798,260
1799,220
1800,1026
1801,242
1802,242
1803,244
1804,244
1805,242
1806,246
1807,778
1808,258
1809,244
1810,246
1811,264
1812,242
1813,244
1814,1044
1815,244
1816,244
1817,248
1818,248
1819,242
1820,244
1821,1034
1822,242
1823,242
1824,258
1825,246
1826,246
1827,246
1828,1024
1829,240
1830,240
1831,254
1832,244
1833,242
1834,260
1835,1040
1836,244
1837,246
1838,246
1839,242
1840,240
1841,242
1842,778
1843,242
1844,242
1845,244
1846,242
1847,244
1848,242
1849,1042
1850,246
1851,244
1852,242
1853,240
1854,250
1855,246
1856,1036
1857,248
1858,242
1859,250
1860,246
1861,246
1862,250
1863,1040
1864,258
1865,260
1866,242
1867,256
1868,246
1869,244
1870,1044
1871,240
1872,248
1873,240
1874,242
1875,244
1876,242
1877,794
1878,244
1879,260
1880,244
1881,262
1882,220
1883,242
1884,1024
1885,246
1886,236
1887,248
1888,260
1889,246
1890,242
1891,1022
1892,260
1893,260
1894,242
1895,244
1896,242
1897,244
1898,1044
1899,262
1900,238
1901,246
1902,242
1903,244
1904,244
1905,1022
1906,246
1907,244
1908,242
1909,240
1910,250
1911,246
1912,1036
1913,248
1914,242
1915,250
1916,246
1917,246
1918,250
1919,1026
1920,244
1921,242
1922,248
1923,244
1924,246
1925,242
1926,774
1927,246
1928,238
1929,246
1930,248
1931,242
1932,244
1933,1034
1934,242
1935,242
1936,240
1937,248
1938,244
1939,242
1940,1026
1941,258
1942,258
1943,240
1944,258
1945,246
1946,246
1947,1040
1948,258
1949,260
1950,242
1951,242
1952,246
1953,242
1954,1026
1955,246
1956,260
1957,244
1958,260
1959,258
1960,246
1961,778
1962,248
1963,260
1964,246
1965,246
1966,250
1967,246
1968,1036
1969,248
1970,242
1971,250
1972,246
1973,246
1974,250
1975,1040
1976,258
1977,260
1978,242
1979,256
1980,246
1981,244
1982,1044
1983,244
1984,242
1985,240
1986,238
1987,246
1988,256
1989,1034
1990,246
1991,244
1992,260
1993,240
1994,266
1995,246
1996,774
1997,244
1998,246
1999,240
2000,258
2001,244
2002,260
2003,1040
2004,260
2005,246
2006,258
2007,240
2008,250
2009,250
2010,1024
2011,248
2012,238
2013,246
2014,248
2015,242
2016,244
2017,1034
2018,242
2019,242
2020,258
2021,246
2022,246
2023,246
2024,1024
2025,240
2026,240
2027,258
2028,244
2029,242
2030,260
2031,1040
2032,244
2033,246
2034,246
2035,242
2036,240
2037,242
2038,778
2039,242
2040,242
2041,244
2042,242
2043,244
2044,242
2045,1042
2046,246
2047,244
2048,242
2049,240
2050,250
2051,244
2052,1022
2053,258
2054,244
2055,242
2056,240
2057,246
2058,260
2059,1024
2060,260
2061,260
2062,240
2063,256
2064,242
2065,244
2066,1036
2067,258
2068,246
2069,244
2070,260
2071,242
2072,242
2073,1020
2074,248
2075,246
2076,260
2077,244
2078,260
2079,220
2080,1026
2081,242
2082,242
2083,244
2084,244
2085,242
2086,246
2087,778
2088,258
2089,244
2090,246
2091,264
2092,242
2093,244
2094,1044
2095,244
2096,244
2097,248
2098,248
2099,242
2100,244
2101,1034
2102,242
2103,242
2104,258
2105,246
2106,246
2107,246
2108,1024
2109,240
2110,240
2111,254
2112,244
2113,242
2114,260
2115,1040
2116,244
2117,246
2118,246
2119,242
2120,240
2121,242
2122,778
2123,242
2124,242
2125,244
2126,242
2127,244
2128,242
2129,1042
2130,246
2131,244
2132,242
2133,240
2134,250
2135,244
2136,1022
2137,258
2138,244
2139,242
2140,240
2141,246
2142,260
2143,1042
2144,262
2145,260
2146,246
2147,236
2148,242
2149,242
2150,1040
2151,242
2152,248
2153,240
2154,242
2155,244
2156,242
2157,794
2158,244
2159,266
2160,260
2161,244
2162,242
2163,246
2164,1034
2165,248
2166,242
2167,250
2168,246
2169,246
2170,250
2171,1036
2172,238
2173,244
2174,244
2175,244
2176,244
2177,244
2178,1028
2179,266
2180,260
2181,244
2182,260
2183,242
2184,242
2185,1020
2186,248
2187,246
2188,260
2189,244
2190,260
2191,220
2192,1026
2193,242
2194,242
2195,244
2196,244
2197,242
2198,246
2199,778
2200,258
2201,244
2202,246
2203,264
2204,242
2205,244
2206,1044
2207,244
2208,244
2209,248
2210,248
2211,242
2212,244
2213,1034
2214,242
2215,242
2216,258
2217,246
2218,246
2219,246
2220,1024
2221,240
2222,240
2223,254
2224,244
2225,242
2226,260
