rep,cycles
1144,260880
1145,258994
1146,263060
1147,264578
1148,258266
1149,255080
1150,260444
1151,266474
1152,259478
1153,256820
1154,259652
1155,263344
1156,260584
1157,253634
1158,263126
1159,258130
1160,256762
1161,257460
1162,257252
1163,267552
1164,253520
1165,258658
1166,269990
1167,251550
1168,258810
1169,261722
1170,263750
1171,257208
1172,262798
1173,260596
1174,263302
1175,256784
1176,259724
1177,255588
1178,264722
1179,257788
1180,256274
1181,262784
1182,263684
1183,261492
1184,257134
1185,264718
1186,259722
1187,258260
1188,255514
1189,266584
1190,256002
1191,257174
1192,267070
1193,260178
1194,260944
1195,256092
1196,258280
1197,261250
1198,257046
1199,258046
1200,259624
1201,258570
1202,259258
1203,256388
1204,262994
1205,259744
1206,255668
1207,260762
1208,261910
1209,262424
1210,255970
1211,253940
1212,274094
1213,256178
1214,255556
1215,262264
1216,265872
1217,259378
1218,258096
1219,258292
1220,263870
1221,257278
1222,263830
1223,257086
1224,258728
1225,261010
1226,263336
1227,255396
1228,260988
1229,256410
1230,257116
1231,258006
1232,266826
1233,255276
1234,256344
1235,268780
1236,254286
1237,260642
1238,259550
1239,273536
1240,260654
1241,260262
1242,257390
1243,267074
1244,262580
1245,269034
1246,252586
1247,264026
1248,256438
1249,256360
1250,270618
1251,260540
1252,254140
1253,261160
1254,262098
1255,252764
1256,260682
1257,255044
1258,261408
1259,262846
1260,258696
1261,263874
1262,263816
1263,260458
1264,254596
1265,258226
1266,263756
1267,258288
1268,257434
1269,253818
1270,259278
1271,258030
1272,260404
1273,262138
1274,253962
1275,336810
1276,266538
1277,269064
1278,260902
1279,291484
1280,260190
1281,268080
1282,259048
1283,254872
1284,258802
1285,258984
1286,259676
1287,260886
1288,258418
1289,264644
1290,263454
1291,258468
1292,260584
1293,259044
1294,260406
1295,261928
1296,266026
1297,257864
1298,263700
1299,263748
1300,257710
1301,259218
1302,263462
1303,265194
1304,260926
1305,257950
1306,253480
1307,260046
1308,257874
1309,257874
1310,261194
1311,268938
1312,261640
1313,261776
1314,265958
1315,257924
1316,263564
1317,253762
1318,255064
1319,262716
1320,261410
1321,258860
1322,261172
1323,262750
1324,259432
1325,262458
1326,257858
1327,261196
1328,262992
1329,255494
1330,254276
1331,259048
1332,257708
1333,254690
1334,268654
1335,257672
1336,256030
1337,262076
1338,278592
1339,256080
1340,259258
1341,259360
1342,258808
1343,258740
1344,256978
1345,258260
1346,266342
1347,266322
1348,260384
1349,256790
1350,260410
1351,258666
1352,257610
1353,257214
1354,259752
1355,254396
1356,265280
1357,258810
1358,258430
1359,260596
1360,262136
1361,265830
1362,256812
1363,254812
1364,261482
1365,266548
1366,256380
1367,259520
1368,258914
1369,264502
1370,257132
1371,256680
1372,266882
1373,260778
1374,254004
1375,258120
1376,264010
1377,259478
1378,263620
1379,257892
1380,266720
1381,261616
1382,255122
1383,255444
1384,261598
1385,264374
1386,257714
1387,261370
1388,261282
1389,255402
1390,256854
1391,265892
1392,260104
1393,260296
1394,263642
1395,262128
1396,256704
1397,254706
1398,261290
1399,268180
1400,256860
1401,256132
1402,260004
1403,266640
1404,257840
1405,259702
1406,251876
1407,259584
1408,259894
1409,258982
1410,260780
1411,259854
1412,260468
1413,258652
1414,270088
1415,259810
1416,260158
1417,260604
1418,264584
1419,257560
1420,260782
1421,255134
1422,268588
1423,258428
1424,250886
1425,254922
1426,268484
1427,257854
1428,259674
1429,258098
1430,261202
1431,264562
1432,253382
1433,257014
1434,260366
1435,255218
1436,257266
1437,267970
1438,269240
1439,252980
1440,253916
1441,263676
1442,261942
1443,260824
1444,261676
1445,266844
1446,257032
1447,260728
1448,258286
1449,260818
1450,262076
1451,253720
1452,255160
1453,254776
1454,259192
1455,263498
1456,255402
1457,263182
1458,253622
1459,255540
1460,265558
1461,260724
1462,256210
1463,255820
1464,266356
1465,256240
1466,256764
1467,258854
1468,265268
1469,257246
1470,259242
1471,261130
1472,261328
1473,263182
1474,255482
1475,253532
1476,257230
1477,257208
1478,259972
1479,264468
1480,260130
1481,255116
1482,260410
1483,264984
1484,258364
1485,257462
1486,257228
1487,263322
1488,257052
1489,258954
1490,263434
1491,263828
1492,254678
1493,260872
1494,257540
1495,260522
1496,261312
1497,266722
1498,256554
1499,258470
1500,257236
1501,264984
1502,261074
1503,264038
1504,256852
1505,259934
1506,264572
1507,258368
1508,263428
1509,259998
1510,261024
1511,257836
1512,263790
1513,255486
1514,265666
1515,259864
1516,256332
1517,255732
1518,265792
1519,257320
1520,259128
1521,258880
1522,256916
1523,261582
1524,259190
1525,263080
1526,257178
1527,257480
1528,264090
1529,260612
1530,262512
1531,259312
1532,265218
1533,263850
1534,261842
1535,254450
1536,255106
1537,264760
1538,253610
1539,261038
1540,266496
1541,255588
1542,255034
1543,259226
1544,260550
1545,254518
1546,257658
1547,259626
1548,264754
1549,261948
1550,259440
1551,254456
1552,262222
1553,262232
1554,256494
1555,253684
1556,262222
1557,259960
1558,260612
1559,257338
1560,259410
1561,257348
1562,256982
1563,265774
1564,259844
1565,260548
1566,260356
1567,266344
1568,293910
1569,255744
1570,261268
1571,261348
1572,258690
1573,260002
1574,255746
1575,260614
1576,259192
1577,258542
1578,257470
1579,264628
1580,260256
1581,255464
1582,260236
1583,265354
1584,256214
1585,257762
1586,260396
1587,250522
1588,265258
1589,261272
1590,262748
1591,260932
1592,254638
1593,257236
1594,266734
1595,261612
1596,258706
1597,255352
1598,260182
1599,253724
1600,257642
1601,262232
1602,263818
1603,261758
1604,253336
1605,261062
1606,261674
1607,323049
1608,257904
1609,261028
1610,256298
1611,258786
1612,256226
1613,260408
1614,255714
1615,259274
1616,262308
1617,261892
1618,264692
1619,265300
1620,255648
1621,263210
1622,257994
1623,254144
1624,262152
1625,252332
1626,257226
1627,256748
1628,264230
1629,253322
1630,261046
1631,257282
1632,264526
1633,259170
1634,258764
1635,256162
1636,262452
1637,259172
1638,258476
1639,261308
1640,260892
1641,256898
1642,255568
1643,255880
1644,256986
1645,257614
1646,260336
1647,266966
1648,257378
1649,264690
1650,259690
1651,267320
1652,258766
1653,258172
1654,259228
1655,262942
1656,261794
1657,261558
1658,253198
1659,255310
1660,258794
1661,256492
1662,258384
1663,262022
1664,260388
1665,261768
1666,268948
1667,258402
1668,259992
1669,260766
1670,265384
1671,259910
1672,261450
1673,259530
1674,260368
1675,263090
1676,259126
1677,262466
1678,264118
1679,259164
1680,258374
1681,258088
1682,265518
1683,256568
1684,261452
1685,260834
1686,259508
1687,253258
1688,258278
1689,272084
1690,264960
1691,257234
1692,255658
1693,261886
1694,259802
1695,258758
1696,253410
1697,266970
1698,259762
1699,259420
1700,257262
1701,267014
1702,258874
1703,257464
1704,258790
1705,266400
1706,260854
1707,258988
1708,256690
1709,265524
1710,258106
1711,265128
1712,275194
1713,256088
1714,260764
1715,256510
1716,260226
1717,251656
1718,256362
1719,257732
1720,260200
1721,258884
1722,258700
1723,256506
1724,261454
1725,260900
1726,266858
1727,301646
1728,258670
1729,259508
1730,261196
1731,264986
1732,261320
1733,255046
1734,260478
1735,264980
1736,262370
1737,259910
1738,258182
1739,260894
1740,254584
1741,258476
1742,256836
1743,261776
1744,257678
1745,255722
1746,262076
1747,265890
1748,254630
1749,256668
1750,253580
1751,259702
1752,257634
1753,254324
1754,261678
1755,257486
1756,256606
1757,260250
1758,258984
1759,258516
1760,259128
1761,256424
1762,264630
1763,257098
1764,263740
1765,258210
1766,264236
1767,255574
1768,256346
1769,262166
1770,264384
1771,258228
1772,252854
1773,259084
1774,258568
1775,260496
1776,264720
1777,263424
1778,258576
1779,256428
1780,254212
1781,269878
1782,253480
1783,258812
1784,261412
1785,265542
1786,259990
1787,255762
1788,261384
1789,268164
1790,258068
1791,261838
1792,267326
1793,259780
1794,263642
1795,256866
1796,264486
1797,254032
1798,262292
1799,252718
1800,260146
1801,256986
1802,263582
1803,256404
1804,259958
1805,260046
1806,259616
1807,261254
1808,255146
1809,255758
1810,254124
1811,263900
1812,260144
1813,258024
1814,255878
1815,268084
1816,253040
1817,256738
1818,257440
1819,264090
1820,258422
1821,258532
1822,261336
1823,264978
1824,259348
1825,259058
1826,259972
1827,262278
1828,260648
1829,250888
1830,257146
1831,260196
1832,260432
1833,255866
1834,255958
1835,263620
1836,263022
1837,253802
1838,265380
1839,254890
1840,255980
1841,261128
1842,265530
1843,261900
1844,263248
1845,263944
1846,266838
1847,257618
1848,253938
1849,260440
1850,263278
1851,258960
1852,257066
1853,269430
1854,257908
1855,254562
1856,259284
1857,268868
1858,261360
1859,257742
1860,257694
1861,264768
1862,258116
1863,256992
1864,261110
1865,263658
1866,260612
1867,259068
1868,260016
1869,267456
1870,257866
1871,257130
1872,264198
1873,259800
1874,265460
1875,265828
1876,271288
1877,260656
1878,256076
1879,260266
1880,265816
1881,255410
1882,258520
1883,258328
1884,261762
1885,259682
1886,260354
1887,260430
1888,263196
1889,258144
1890,262640
1891,258370
1892,271176
1893,259430
1894,257642
1895,256868
1896,261572
1897,259186
1898,254672
1899,258812
1900,263386
1901,260876
1902,258850
1903,259184
1904,259876
1905,263182
1906,256286
1907,264676
1908,260766
1909,262186
1910,259814
1911,261214
1912,266198
1913,252856
1914,263266
1915,259772
1916,259550
1917,258114
1918,263386
1919,259188
1920,255956
1921,255192
1922,271089
1923,258644
1924,256882
1925,261178
1926,265338
1927,258024
1928,257132
1929,260220
1930,264398
1931,253878
1932,260540
1933,256904
1934,263638
1935,262712
1936,261708
1937,256000
1938,263222
1939,261280
1940,254636
1941,263188
1942,257690
1943,257960
1944,261364
1945,261686
1946,252050
1947,262230
1948,256508
1949,264082
1950,258340
1951,257016
1952,259186
1953,262928
1954,260878
1955,258792
1956,254616
1957,261656
1958,256830
1959,253596
1960,259404
1961,268320
1962,260248
1963,253938
1964,260640
1965,259100
1966,256548
1967,261368
1968,263172
1969,255390
1970,258644
1971,257664
1972,264448
1973,258734
1974,258520
1975,262204
1976,263944
1977,258034
1978,261618
1979,254380
1980,257224
1981,261012
1982,255892
1983,266892
1984,255602
1985,259036
1986,256244
1987,264368
1988,251494
1989,256262
1990,257826
1991,258126
1992,257616
1993,260528
1994,254832
1995,263366
1996,256642
1997,253694
1998,253700
1999,262698
2000,256842
2001,259398
2002,259796
2003,258752
2004,259636
2005,263178
2006,261944
2007,259594
2008,257932
2009,258368
2010,261042
2011,254022
2012,259424
2013,263798
2014,260782
2015,256326
2016,259432
2017,260196
2018,259988
2019,257078
2020,258330
2021,268160
2022,260800
2023,259372
2024,252948
2025,256054
2026,257202
2027,256680
2028,259296
2029,261104
2030,256780
2031,257736
2032,253726
2033,266714
2034,253694
2035,256588
2036,257806
2037,259322
2038,256726
2039,262594
2040,252584
2041,265546
2042,249504
2043,257540
2044,269840
2045,258890
2046,261144
2047,257098
2048,263662
2049,258186
2050,264950
2051,261938
2052,259488
2053,260372
2054,258122
2055,254780
2056,271654
2057,257502
2058,255818
2059,262980
2060,261064
2061,260606
2062,261350
2063,258818
2064,262138
2065,260632
2066,257414
2067,262004
2068,254420
2069,259768
2070,254868
2071,253700
2072,255278
2073,264272
2074,263344
2075,270718
2076,256846
2077,255224
2078,264936
2079,264608
2080,256100
2081,255862
2082,260488
2083,259982
2084,995639
2085,260364
2086,262812
2087,254440
2088,255060
2089,257994
2090,261178
2091,255416
2092,258628
2093,259022
2094,259670
2095,255138
2096,263792
2097,259418
2098,267394
2099,257534
2100,258260
2101,262220
2102,265878
2103,255646
2104,260910
2105,260754
2106,261244
2107,256746
2108,257304
2109,262700
2110,252838
2111,257726
2112,262880
2113,264500
2114,261022
2115,263776
2116,267412
2117,263406
2118,261114
2119,258086
2120,255204
2121,262208
2122,258174
2123,257708
2124,254306
2125,264600
2126,260558
2127,255380
2128,263820
2129,260290
2130,257994
2131,259118
2132,258084
2133,261278
2134,260786
2135,261890
2136,258846
2137,252076
2138,258232
2139,263244
2140,258842
2141,262616
2142,254790
2143,260786
2144,264044
2145,260930
2146,262982
2147,266746
2148,264578
2149,258492
2150,259342
2151,260368
2152,256504
2153,257768
2154,259206
2155,269762
2156,257176
2157,259394
2158,265898
2159,259924
2160,259824
2161,259488
2162,258030
2163,273642
2164,259632
2165,254096
2166,255404
2167,261516
2168,258402
2169,255282
2170,274324
2171,258066
2172,252930
2173,262176
2174,273210
2175,260938
2176,259530
2177,258266
2178,263902
2179,259344
2180,257316
2181,263986
2182,261788
2183,262322
2184,253968
2185,261360
2186,259546
2187,262214
2188,254300
2189,253966
2190,262230
2191,254760
2192,260242
2193,268456
2194,258020
2195,259620
2196,262170
2197,265508
2198,262642
2199,253936
2200,253976
2201,258610
2202,256784
2203,263168
2204,260134
2205,264676
2206,259740
2207,254210
2208,270574
2209,257430
2210,257656
2211,260688
2212,262502
2213,257992
2214,258678
2215,256500
2216,261504
2217,256546
2218,256070
2219,258516
2220,268620
2221,257966
2222,262324
2223,261690
2224,263808
2225,260660
2226,259914
2227,260984
2228,270590
2229,258846
2230,264036
2231,263396
2232,260298
2233,258072
2234,252620
2235,260180
2236,261102
2237,255736
2238,255372
2239,267750
2240,263050
2241,260652
2242,261792
2243,258298
2244,255436
2245,257626
2246,255398
2247,262844
2248,262918
2249,258924
2250,258822
2251,264704
2252,262858
2253,262618
2254,256324
2255,262930
2256,257988
2257,259538
2258,261448
2259,259586
2260,260330
2261,259680
2262,256884
2263,256940
2264,259202
2265,256066
2266,267814
2267,257330
2268,258284
2269,255986
2270,262234
2271,257272
2272,257818
2273,257604
2274,264918
2275,258516
2276,256766
2277,261618
2278,249866
2279,259154
2280,259442
2281,262368
2282,262002
2283,256468
2284,255262
2285,267036
2286,256266
2287,255452
2288,262820
2289,256946
2290,258518
2291,253604
2292,262616
2293,265648
2294,256996
2295,256072
2296,265364
2297,260138
2298,253772
2299,256850
2300,259102
2301,261430
2302,262260
2303,262186
2304,259132
2305,256132
2306,258736
2307,257658
2308,262092
2309,254904
2310,258014
2311,256036
2312,263786
2313,257496
2314,254868
2315,260914
2316,268222
2317,251996
2318,259778
2319,269374
2320,251678
2321,264700
2322,257412
2323,269202
2324,250484
2325,255828
2326,254770
2327,262442
2328,257902
2329,257130
2330,250360
2331,267594
2332,260246
2333,260696
2334,267372
2335,255546
2336,264368
2337,252676
2338,258006
2339,255464
2340,257638
2341,253764
2342,263704
2343,253412
2344,262184
2345,258828
2346,263378
2347,259828
2348,264252
2349,260926
2350,260328
2351,256948
2352,262530
2353,257710
2354,263668
2355,259588
2356,252584
2357,267816
2358,255020
2359,256322
2360,261588
2361,263236
2362,255458
2363,259600
2364,252906
2365,262900
2366,264438
2367,260934
2368,257920
2369,262128
2370,264264
2371,257848
2372,262938
2373,259870
2374,254532
2375,260394
2376,255612
2377,266322
2378,259184
2379,260856
2380,260326
2381,254724
2382,253820
2383,259624
2384,267152
2385,261972
2386,257998
2387,255934
2388,265766
2389,263488
2390,262464
2391,260718
2392,263094
2393,255984
2394,257850
2395,256248
2396,266948
2397,254738
2398,258434
2399,254978
2400,264758
2401,257700
2402,258936
2403,261172
2404,260084
2405,260386
2406,250168
2407,267164
2408,263124
2409,254726
2410,260748
2411,271500
2412,250218
2413,256148
2414,260918
2415,259238
2416,264162
2417,260066
2418,259244
2419,259390
2420,255642
2421,256208
2422,263664
2423,261140
2424,253492
2425,256312
2426,266340
2427,253970
2428,256766
2429,255346
2430,263608
2431,264988
2432,260088
2433,265788
2434,260404
2435,261346
2436,254292
2437,257540
2438,258218
2439,256654
2440,258260
2441,256334
2442,287223
2443,255674
2444,259826
2445,268386
2446,264228
2447,260870
2448,256266
2449,263706
2450,257234
2451,257376
2452,258824
2453,262438
2454,263696
2455,259768
2456,256314
2457,262692
2458,261876
2459,260308
2460,272958
2461,251758
2462,264060
2463,255646
2464,258652
2465,258034
2466,258244
2467,257940
2468,265098
2469,264804
2470,257522
2471,256840
2472,266772
2473,256980
2474,255612
2475,259460
2476,266600
2477,263602
2478,255284
2479,263844
2480,259246
2481,261154
2482,257750
2483,270514
2484,254734
2485,255544
2486,263570
2487,261402
2488,257544
2489,261190
2490,261674
2491,268516
2492,257820
2493,257890
2494,254108
2495,265074
2496,263320
