rep,cycles
382,9234
383,9124
384,8398
385,9526
386,9448
387,9446
388,9608
389,10572
390,10130
391,10436
392,10472
393,9308
394,9464
395,9598
396,9540
397,9502
398,10308
399,10388
400,10334
401,9690
402,9258
403,9574
404,9510
405,9562
406,10170
407,10506
408,10118
409,10506
410,9612
411,9736
412,9622
413,9652
414,10478
415,10364
416,10314
417,9788
418,9496
419,9390
420,9404
421,9374
422,10414
423,10510
424,10384
425,10604
426,9658
427,9160
428,9648
429,9444
430,10352
431,10138
432,10270
433,10568
434,9576
435,9550
436,9608
437,9524
438,10288
439,10230
440,10316
441,10480
442,9644
443,9658
444,9560
445,10650
446,10406
447,10528
448,10362
449,9722
450,9686
451,9600
452,9512
453,10366
454,10476
455,10516
456,10074
457,9624
458,9774
459,9604
460,9682
461,10508
462,10572
463,10224
464,9810
465,9642
466,9748
467,9696
468,10312
469,10518
470,9938
471,9838
472,9652
473,9718
474,9558
475,10644
476,10488
477,10342
478,9726
479,9788
480,9740
481,9620
482,10582
483,10450
484,10434
485,10536
486,9688
487,9810
488,9680
489,10514
490,10288
491,10672
492,10712
493,9634
494,9910
495,9668
496,9680
497,10664
498,10372
499,10602
500,9782
501,9686
502,9618
503,9680
504,10526
505,10518
506,10724
507,10434
508,9682
509,9682
510,9784
511,10600
512,10270
513,10364
514,10770
515,9790
516,9902
517,9836
518,9748
519,10572
520,10476
521,10372
522,10034
523,9862
524,9786
525,9686
526,10842
527,10816
528,10532
529,9834
530,9686
531,9808
532,9742
533,10662
534,10892
535,10676
536,10528
537,9734
538,9798
539,9798
540,10572
541,10628
542,10488
543,10672
544,9598
545,9740
546,9696
547,10556
548,10494
549,10604
550,10600
551,8320
552,8626
553,9496
554,9572
555,9568
556,9648
557,9642
558,8690
559,8912
560,8944
561,8756
562,8996
563,8870
564,8686
565,9760
566,9472
567,9332
568,9544
569,9742
570,8946
571,8878
572,8680
573,8950
574,8968
575,8782
576,8928
577,9566
578,9776
579,9566
580,9564
581,8848
582,8700
583,8996
584,8844
585,8850
586,8802
587,8970
588,8784
589,9900
590,9698
591,9744
592,9622
593,9090
594,8788
595,8916
596,8838
597,8896
598,8846
599,8934
600,9754
601,9630
602,9584
603,9764
604,9754
605,8972
606,8836
607,8796
608,8752
609,8838
610,9064
611,8758
612,9758
613,9798
614,9588
615,9746
616,9264
617,8822
618,8918
619,8874
620,8942
621,8740
622,8946
623,8934
624,9654
625,9512
626,9710
627,9498
628,8694
629,8706
630,8902
631,8882
632,8842
633,8966
634,8882
635,9728
636,9644
637,9564
638,8818
639,8794
640,8872
641,8838
642,8880
643,9068
644,8866
645,9496
646,9598
647,9648
648,9688
649,9176
650,8780
651,8880
652,8830
653,8960
654,8908
655,8818
656,8940
657,9592
658,9694
659,9884
660,9558
661,9034
662,9192
663,8874
664,8888
665,8740
666,8738
667,8946
668,9022
669,9830
670,9552
671,9850
672,9738
673,8862
674,8802
675,9034
676,8946
677,9162
678,9074
679,8922
680,9588
681,9670
682,9626
683,9694
684,9396
685,8966
686,9082
687,8892
688,8906
689,8848
690,9046
691,9816
692,9528
693,9804
694,9894
695,9358
696,9194
697,9022
698,9224
699,9072
700,9120
701,9864
702,9734
703,9808
704,9780
705,9878
706,9170
707,9172
708,9018
709,9006
710,8926
711,8836
712,9784
713,9614
714,9758
715,9784
716,9068
717,9120
718,9266
719,8944
720,9758
721,9690
722,9934
723,9666
724,9026
725,8972
726,8982
727,9022
728,8926
729,9000
730,9070
731,9734
732,9888
733,9750
734,9676
735,9214
736,9044
737,8940
738,8992
739,8988
740,8958
741,9020
742,9808
743,9472
744,9920
745,9592
746,9426
747,9044
748,8804
749,9148
750,8940
751,9124
752,9108
753,9952
754,9806
755,9836
756,9972
757,9070
758,9106
759,9086
760,9024
761,9182
762,9016
763,9886
764,9988
765,10000
766,9844
767,9238
768,9188
769,9216
770,9172
771,9198
772,9228
773,10000
774,10034
775,9902
776,9858
777,9238
778,9264
779,9190
780,9134
781,9078
782,9118
783,10036
784,9982
785,10002
786,10134
787,9116
788,9204
789,8976
790,9308
791,9160
792,10046
793,9814
794,10038
795,9988
796,9618
797,9210
798,9092
799,9018
800,9200
801,9156
802,10038
803,10200
804,8800
805,8576
806,8388
807,8542
808,8540
809,8228
810,8466
811,8366
812,8300
813,8354
814,9340
815,9166
816,8978
817,9340
818,9326
819,9208
820,8372
821,8254
822,8398
823,8408
824,8574
825,8562
826,8324
827,8488
828,8448
829,8488
830,8432
831,9356
832,9126
833,9060
834,9092
835,9128
836,9310
837,8490
838,8544
839,8416
840,8422
841,8502
842,8416
843,8624
844,8346
845,8654
846,8408
847,9204
848,9208
849,9320
850,9222
851,9212
852,8658
853,8432
854,8434
855,8550
856,8366
857,8488
858,8584
859,8534
860,8514
861,8396
862,8436
863,9282
864,9068
865,9280
866,9544
867,9354
868,9012
869,8416
870,8356
871,8712
872,8538
873,8606
874,8698
875,8734
876,8520
877,8606
878,9456
879,9212
880,9300
881,9458
882,9618
883,8584
884,8564
885,8728
886,8608
887,8722
888,9268
889,9284
890,9424
891,9428
892,9272
893,8526
894,8650
895,8600
896,8620
897,8606
898,8688
899,8656
900,8534
901,8648
902,8648
903,9562
904,9472
905,9412
906,9210
907,8976
908,8684
909,8636
910,8754
911,8638
912,8598
913,8676
914,8686
915,8704
916,9528
917,9354
918,9524
919,9504
920,9568
921,8708
922,8750
923,8682
924,8662
925,8638
926,8700
927,8854
928,8894
929,9592
930,9428
931,9474
932,9552
933,9696
934,8656
935,8806
936,8840
937,8828
938,8838
939,8866
940,9078
941,9832
942,9750
943,9578
944,9668
945,9624
946,8792
947,8818
948,8804
949,8704
950,8916
951,8944
952,8928
953,9734
954,9570
955,9894
956,9758
957,9118
958,8736
959,8866
960,8874
961,8772
962,8728
963,8842
964,8886
965,9590
966,9588
967,9804
968,9714
969,9676
970,8828
971,8780
972,8822
973,9650
974,9648
975,9610
976,9680
977,9736
978,8852
979,8800
980,8826
981,8886
982,8818
983,8942
984,8836
985,9612
986,9588
987,9542
988,9692
989,8980
990,8828
991,8876
992,8936
993,8896
994,8886
995,8834
996,8756
997,9774
998,9452
999,9670
1000,9638
1001,9232
1002,8970
1003,8926
1004,8920
1005,8868
1006,8734
1007,8840
1008,8828
1009,9690
1010,9620
1011,9702
1012,9736
1013,8702
1014,8834
1015,8796
1016,9032
1017,8796
1018,8888
1019,8870
1020,8908
1021,9468
1022,9748
1023,9662
1024,9524
1025,9224
1026,8846
1027,8844
1028,8972
1029,8874
1030,8802
1031,8884
1032,8878
1033,9600
1034,9614
1035,9744
1036,9742
1037,9052
1038,8826
1039,8832
1040,8928
1041,8824
1042,8882
1043,8898
1044,8880
1045,9834
1046,9618
1047,9796
1048,9590
1049,8898
1050,8784
1051,8788
1052,8840
1053,8744
1054,8820
1055,9554
1056,9656
1057,9550
1058,9690
1059,8798
1060,8872
1061,8912
1062,8850
1063,8826
1064,8748
1065,8698
1066,8846
1067,9558
1068,9644
1069,9522
1070,9594
1071,9692
1072,8796
1073,8914
1074,8828
1075,8894
1076,8798
1077,8846
1078,8850
1079,9572
1080,9674
1081,9660
1082,9618
1083,8872
1084,8792
1085,8784
1086,8830
1087,8790
1088,8782
1089,8778
1090,8790
1091,9716
1092,9780
1093,9758
1094,9648
1095,8824
1096,8826
1097,8936
1098,8958
1099,8782
1100,8940
1101,8926
1102,8922
1103,9754
1104,9634
1105,9592
1106,9604
1107,8866
1108,9012
1109,9018
1110,8824
1111,8832
1112,8814
1113,8894
1114,8882
1115,9716
1116,9656
1117,9574
1118,9772
1119,9040
1120,8896
1121,8736
1122,9012
1123,8920
1124,8792
1125,8692
1126,9038
1127,9502
1128,9736
1129,9716
1130,9640
1131,8926
1132,8896
1133,8872
1134,8800
1135,8870
1136,8920
1137,8944
1138,9656
1139,9706
1140,9112
1141,8840
1142,8872
1143,8824
1144,8832
1145,8790
1146,8878
1147,8822
1148,9640
1149,9502
1150,9722
1151,9650
1152,9736
1153,8814
1154,8780
1155,8888
1156,8774
1157,8700
1158,8916
1159,8846
1160,9524
1161,9650
1162,9642
1163,9704
1164,9570
1165,8742
1166,8878
1167,8798
1168,8832
1169,8772
1170,8802
1171,8892
1172,9630
1173,9648
1174,9678
1175,9594
1176,9272
1177,8982
1178,8852
1179,8830
1180,8902
1181,9012
1182,8772
1183,8908
1184,9790
1185,9550
1186,9540
1187,9726
1188,8796
1189,8836
1190,8832
1191,8800
1192,8940
1193,8922
1194,8778
1195,8772
1196,9654
1197,9544
1198,9648
1199,9668
1200,9706
1201,8946
1202,8870
1203,8778
1204,8848
1205,8800
1206,8842
1207,8966
1208,9534
1209,9642
1210,9650
1211,9586
1212,9694
1213,8886
1214,9080
1215,8814
1216,8786
1217,8872
1218,8802
1219,9626
1220,9540
1221,9752
1222,9752
1223,8706
1224,9732
1225,9828
1226,10578
1227,9873
1228,10620
1229,45786
1230,9428
1231,9428
1232,9352
1233,9268
1234,9460
1235,10078
1236,10338
1237,10124
1238,10404
1239,9832
1240,9364
1241,9562
1242,9504
1243,10176
1244,10038
1245,10182
1246,10514
1247,9466
1248,9512
1249,9214
1250,9508
1251,10274
1252,10178
1253,10176
1254,10194
1255,9422
1256,9452
1257,9388
1258,9522
1259,9450
1260,10386
1261,10276
1262,10212
1263,9838
1264,9352
1265,9296
1266,9410
1267,9542
1268,10482
1269,10238
1270,10488
1271,10480
1272,9666
1273,9488
1274,9454
1275,9602
1276,10280
1277,10068
1278,10196
1279,10126
1280,9298
1281,9452
1282,9310
1283,9504
1284,9310
1285,10026
1286,10318
1287,10244
1288,10260
1289,9410
1290,9602
1291,9358
1292,9502
1293,10148
1294,10200
1295,10364
1296,10220
1297,9370
1298,9280
1299,9806
1300,9520
1301,9564
1302,9376
1303,8756
1304,9012
1305,8868
1306,8792
1307,8886
1308,8900
1309,8698
1310,8928
1311,9680
1312,9492
1313,9882
1314,9608
1315,9502
1316,8820
1317,8730
1318,9018
1319,8850
1320,8922
1321,8836
1322,8804
1323,9518
1324,9558
1325,9718
1326,9834
1327,8990
1328,8852
1329,9010
1330,8754
1331,8924
1332,8902
1333,8720
1334,8802
1335,9640
1336,9324
1337,9954
1338,9648
1339,8892
1340,8952
1341,9036
1342,8997
1343,9720
1344,9732
1345,9540
1346,9626
1347,9792
1348,8800
1349,8920
1350,8994
1351,8688
1352,8924
1353,8884
1354,8874
1355,9554
1356,9542
1357,9616
1358,9752
1359,9716
1360,8974
1361,8858
1362,8780
1363,8728
1364,8806
1365,8876
1366,9712
1367,9656
1368,9690
1369,9632
1370,9664
1371,9068
1372,9036
1373,8824
1374,8976
1375,8824
1376,9116
1377,9786
1378,9710
1379,9688
1380,9894
1381,9220
1382,8978
1383,8964
1384,8866
1385,8994
1386,9812
1387,9782
1388,9860
1389,9790
1390,9214
1391,9028
1392,9122
1393,9064
1394,9116
1395,8836
1396,9612
1397,9692
1398,9928
1399,9982
1400,9834
1401,9012
1402,9042
1403,8926
1404,8996
1405,9090
1406,9006
1407,9906
1408,9886
1409,9694
1410,9894
1411,8956
1412,8880
1413,8878
1414,9020
1415,8992
1416,9060
1417,9752
1418,9854
1419,9866
1420,9656
1421,8958
1422,8990
1423,9162
1424,9042
1425,9072
1426,8952
1427,9090
1428,9612
1429,9894
1430,9906
1431,9740
1432,9106
1433,9088
1434,9016
1435,9140
1436,9046
1437,8922
1438,9878
1439,9732
1440,10072
1441,10100
1442,9054
1443,9016
1444,8916
1445,9230
1446,8966
1447,9138
1448,8970
1449,10022
1450,10038
1451,9940
1452,9782
1453,9114
1454,9166
1455,9210
1456,9062
1457,9030
1458,9168
1459,9938
1460,9928
1461,10024
1462,10000
1463,9094
1464,9302
1465,9238
1466,14486
1467,9864
1468,9914
1469,9948
1470,9414
1471,9116
1472,9280
1473,9180
1474,9204
1475,9232
1476,9952
1477,9846
1478,10076
1479,9996
1480,9070
1481,9170
1482,9086
1483,9226
1484,9068
1485,9284
1486,10042
1487,10074
1488,9978
1489,9772
1490,9170
1491,9134
1492,9222
1493,9224
1494,9192
1495,9228
1496,9914
1497,9896
1498,10094
1499,10034
1500,9218
1501,9222
1502,9302
1503,9234
1504,9080
1505,9988
1506,9874
1507,10044
1508,10050
1509,9428
1510,9018
1511,9348
1512,9132
1513,9414
1514,9068
1515,9936
1516,10032
1517,9936
1518,9844
1519,9280
1520,9286
1521,9134
1522,9320
1523,9178
1524,9178
1525,9930
1526,10040
1527,10002
1528,10058
1529,9036
1530,9302
1531,9142
1532,9172
1533,9258
1534,10122
1535,10180
1536,10208
1537,9958
1538,9270
1539,9094
1540,9074
1541,9136
1542,9164
1543,9160
1544,9992
1545,10090
1546,10142
1547,9972
1548,9402
1549,9242
1550,8840
1551,9378
1552,9034
1553,8904
1554,9226
1555,8962
1556,9264
1557,8458
1558,8480
1559,8428
1560,8404
1561,8468
1562,8404
1563,8302
1564,8390
1565,8412
1566,8544
1567,8440
1568,8398
1569,9328
1570,9080
1571,9118
1572,9128
1573,9222
1574,9296
1575,8488
1576,8544
1577,8794
1578,8624
1579,8352
1580,8400
1581,8636
1582,8560
1583,8492
1584,9364
1585,9154
1586,9182
1587,9274
1588,9332
1589,9364
1590,8452
1591,8436
1592,8536
1593,8624
1594,8660
1595,8456
1596,8608
1597,8586
1598,8608
1599,9232
1600,9232
1601,9148
1602,9174
1603,9468
1604,8678
1605,8548
1606,8352
1607,8398
1608,8378
1609,8516
1610,8516
1611,8554
1612,8548
1613,8486
1614,8360
1615,8438
1616,9648
1617,9302
1618,9216
1619,9284
1620,9166
1621,8728
1622,8464
1623,8480
1624,8466
1625,8494
1626,8438
1627,8504
1628,8400
1629,8706
1630,8712
1631,9362
1632,9306
1633,9496
1634,9472
1635,8594
1636,8538
1637,8442
1638,8500
1639,8562
1640,8452
1641,8458
1642,8518
1643,8610
1644,9344
1645,9220
1646,9354
1647,9352
1648,9448
1649,8648
1650,8602
1651,8610
1652,8562
1653,8632
1654,8528
1655,8604
1656,8618
1657,8614
1658,9360
1659,9306
1660,9254
1661,9312
1662,9174
1663,9366
1664,8582
1665,8532
1666,8612
1667,8358
1668,8446
1669,8506
1670,8724
1671,8556
1672,8544
1673,8772
1674,9232
1675,9272
1676,9354
1677,9388
1678,9498
1679,8586
1680,8548
1681,8650
1682,8776
1683,8634
1684,8494
1685,8498
1686,8612
1687,8694
1688,9552
1689,9354
1690,9226
1691,9190
1692,9572
1693,8744
1694,8576
1695,8502
1696,8556
1697,8756
1698,8726
1699,8496
1700,8688
1701,8630
1702,9418
1703,9492
1704,9422
1705,9462
1706,9232
1707,8742
1708,8678
1709,8824
1710,8636
1711,8326
1712,8620
1713,8562
1714,8578
1715,8574
1716,8568
1717,9236
1718,9326
1719,9354
1720,8418
1721,8486
1722,8504
1723,8632
1724,8494
1725,8504
1726,8418
1727,8504
1728,8618
1729,8582
1730,9350
1731,9230
1732,9412
1733,9320
1734,9358
1735,8838
1736,8586
1737,8566
1738,8600
1739,8546
1740,8638
1741,8592
1742,8492
1743,8586
1744,9616
1745,9184
1746,9354
1747,9458
1748,9402
1749,8892
1750,8550
1751,8628
1752,8690
1753,8734
1754,8742
1755,8684
1756,8628
1757,8634
1758,8710
1759,9620
1760,9514
1761,9462
1762,9400
1763,8728
1764,8568
1765,8660
1766,8644
1767,8846
1768,8832
1769,8730
1770,8680
1771,9080
1772,9422
1773,9656
1774,9620
1775,9410
1776,8774
1777,8800
1778,8658
1779,8700
1780,8562
1781,8612
1782,8756
1783,8654
1784,8682
1785,9332
1786,9332
1787,9618
1788,9510
1789,9550
1790,8650
1791,8680
1792,8804
1793,8706
1794,8790
1795,8604
1796,8724
1797,8642
1798,9386
1799,9326
1800,9688
1801,9376
1802,9570
1803,8718
1804,8752
1805,8590
1806,8778
1807,8500
1808,9526
1809,9458
1810,9542
1811,9482
1812,9384
1813,8696
1814,8720
1815,8868
1816,8776
1817,8672
1818,8732
1819,8560
1820,8798
1821,9576
1822,9504
1823,9422
1824,9514
1825,9576
1826,8756
1827,8848
1828,8638
1829,8754
1830,8646
1831,8660
1832,8840
1833,8802
1834,9640
1835,9590
1836,9692
1837,9466
1838,9022
1839,8728
1840,8722
1841,8844
1842,8850
1843,8802
1844,8798
1845,8946
1846,9524
1847,9498
1848,9646
1849,9716
1850,9732
1851,8852
1852,8778
1853,8916
1854,8778
1855,8738
1856,8926
1857,8742
1858,9760
1859,9422
1860,9552
1861,9540
1862,9652
1863,8968
1864,8798
1865,8902
1866,8798
1867,8784
1868,8804
1869,8900
1870,9956
1871,9472
1872,9554
1873,9574
1874,9178
1875,8884
1876,8740
1877,8846
1878,8920
1879,8994
1880,8916
1881,8746
1882,9550
1883,9688
1884,9796
1885,9522
1886,9088
1887,8772
1888,8820
1889,8776
1890,8758
1891,9742
1892,9450
1893,9544
1894,9688
1895,9222
1896,8904
1897,8834
1898,8900
1899,8784
1900,9008
1901,8842
1902,9648
1903,9564
1904,9774
1905,9572
1906,9736
1907,8828
1908,8900
1909,8870
1910,8826
1911,8838
1912,8828
1913,8766
1914,9594
1915,9726
1916,9658
1917,9612
1918,9766
1919,8752
1920,8728
1921,8918
1922,8876
1923,8878
1924,8806
1925,9018
1926,9518
1927,9574
1928,9568
1929,9748
1930,9634
1931,8936
1932,8874
1933,8784
1934,8870
1935,8844
1936,8840
1937,8928
1938,9590
1939,9648
1940,9472
1941,9518
1942,9122
1943,8820
1944,8920
1945,8764
1946,8944
1947,8820
1948,8926
1949,8878
1950,9614
1951,9584
1952,9686
1953,9778
1954,9532
1955,8932
1956,8846
1957,8802
1958,8900
1959,8832
1960,8848
1961,8972
1962,9636
1963,9598
1964,9646
1965,9606
1966,9230
1967,8910
1968,8926
1969,8850
1970,8852
1971,9882
1972,9356
1973,9524
1974,9562
1975,8846
1976,8828
1977,8898
1978,8874
1979,8786
1980,8760
1981,8754
1982,8872
1983,9656
1984,9682
1985,9526
1986,9568
1987,9618
1988,8842
1989,8804
1990,8968
1991,8964
1992,8878
1993,8878
1994,8788
1995,9572
1996,9886
1997,9710
1998,9730
1999,9106
2000,8836
2001,8928
2002,8816
2003,8970
2004,8918
2005,8752
2006,8876
2007,9700
2008,9684
2009,9456
2010,9556
2011,9882
2012,8802
2013,8828
2014,8878
2015,8840
2016,8820
2017,8792
2018,9644
2019,9558
2020,9712
2021,9640
2022,9752
2023,9014
2024,8756
2025,8794
2026,8974
2027,8896
2028,8944
2029,8774
2030,9600
2031,9652
2032,9636
2033,9650
2034,9764
2035,8852
2036,8804
2037,8800
2038,8800
2039,8802
2040,8874
2041,8928
2042,9456
2043,9598
2044,9504
2045,9574
2046,9596
2047,8898
2048,8750
2049,8804
2050,8780
2051,8900
2052,8922
2053,8894
2054,9748
2055,8872
2056,9396
2057,9424
2058,9278
2059,9230
2060,9362
2061,9904
2062,9954
2063,10086
2064,10070
2065,9450
2066,9232
2067,9272
2068,9326
2069,9238
2070,10266
2071,10034
2072,10128
2073,10044
2074,9470
2075,9140
2076,9308
2077,9390
2078,9180
2079,10226
2080,10086
2081,10004
2082,10242
2083,9404
2084,9188
2085,9422
2086,9460
2087,9278
2088,10170
2089,10044
2090,10268
2091,10064
2092,9416
2093,9458
2094,9264
2095,9290
2096,9184
2097,10168
2098,10188
2099,10196
2100,10176
2101,9356
2102,9496
2103,9420
2104,9564
2105,10336
2106,10358
2107,10220
2108,10388
2109,9500
2110,9428
2111,9380
2112,9400
2113,9400
2114,10240
2115,10298
2116,10074
2117,10166
2118,9360
2119,9324
2120,9428
2121,9508
2122,10122
2123,10004
2124,10192
2125,10266
2126,9574
2127,9352
2128,9212
2129,9398
2130,9356
2131,10238
2132,9974
2133,10180
2134,10364
2135,9384
2136,9454
2137,9508
2138,9450
2139,10332
2140,10108
2141,9428
2142,9330
2143,9302
2144,9264
2145,9282
2146,9218
2147,10320
2148,9888
2149,10040
2150,10310
2151,9326
2152,9548
2153,9348
2154,9428
2155,10320
2156,10048
2157,10052
2158,10096
2159,9508
2160,9468
2161,9468
2162,9440
2163,9474
2164,10230
2165,10138
2166,10358
2167,10314
2168,9482
2169,9442
2170,9562
2171,9528
2172,10148
2173,10750
2174,10288
2175,10210
2176,9476
2177,9464
2178,9326
2179,9344
2180,10150
2181,10240
2182,10140
2183,10138
2184,9354
2185,9548
2186,9598
2187,9476
2188,10404
2189,10116
2190,10290
2191,10332
2192,9462
2193,9450
2194,9524
2195,9454
2196,9454
2197,10548
2198,10184
2199,10316
2200,9940
2201,9732
2202,9472
2203,9326
2204,9552
2205,10218
2206,10086
2207,10244
2208,10264
2209,9362
2210,9350
2211,9524
2212,9428
2213,9406
2214,10200
2215,10336
2216,10120
2217,10302
2218,9556
2219,9370
2220,9540
2221,9406
2222,10294
2223,9992
2224,9796
2225,9216
2226,9378
2227,9020
2228,9254
2229,8898
2230,9872
2231,9688
2232,10038
2233,9742
2234,9392
2235,8814
2236,8980
2237,9130
2238,8976
2239,9064
2240,8978
2241,9780
2242,9720
2243,9658
2244,9808
2245,9102
2246,8976
2247,8964
2248,9142
2249,9262
2250,9094
2251,9182
2252,9940
2253,9826
2254,9850
2255,9942
2256,9172
2257,8950
2258,8972
2259,8968
2260,9078
2261,9164
2262,9856
2263,9696
2264,9876
2265,9862
2266,8928
2267,9046
2268,9272
2269,9030
2270,8898
2271,9174
2272,10000
2273,9744
2274,9788
2275,9716
2276,9498
2277,9150
2278,9064
2279,8994
2280,8956
2281,9090
2282,8980
2283,10168
2284,9956
2285,9666
2286,9812
2287,9184
2288,8868
2289,9058
2290,9022
2291,9154
2292,9198
2293,9656
2294,9752
2295,9600
2296,9976
2297,9284
2298,8880
2299,9188
2300,9100
2301,9016
2302,9068
2303,9062
2304,9714
2305,9792
2306,13674
2307,9122
2308,8992
2309,9078
2310,9158
2311,9040
2312,9908
2313,9982
2314,10150
2315,9908
2316,9092
2317,8982
2318,9198
2319,9032
2320,9124
2321,9112
2322,9988
2323,9912
2324,9854
2325,9992
2326,9092
2327,8996
2328,9136
2329,9018
2330,9030
2331,9166
2332,10044
2333,9832
2334,9776
2335,9890
2336,9058
2337,9254
2338,8986
2339,9274
2340,9044
2341,8982
2342,9160
2343,9792
2344,9826
2345,9908
2346,9968
2347,9068
2348,8996
2349,9078
2350,8902
2351,9080
2352,9026
2353,9886
2354,9762
2355,10026
2356,9956
2357,9108
2358,8992
2359,9214
2360,9166
2361,8970
2362,9070
2363,9112
2364,9982
2365,10166
2366,10032
2367,9738
2368,9168
2369,8932
2370,9214
2371,9142
2372,9106
2373,10020
2374,9874
2375,9960
2376,10260
2377,9124
2378,9088
2379,9234
2380,9208
2381,9160
2382,9172
2383,9940
2384,9882
2385,9824
2386,10048
2387,9138
2388,9240
2389,9206
2390,10356
2391,10084
2392,10182
2393,10240
2394,9364
2395,9418
2396,9260
2397,9286
2398,9264
2399,10242
2400,10222
2401,9912
2402,10094
2403,9358
2404,9302
2405,9234
2406,9180
2407,9130
2408,10026
2409,10070
2410,9890
2411,9994
2412,9262
2413,9016
2414,9184
2415,9078
2416,9360
2417,9034
2418,9956
2419,9976
2420,10016
2421,9812
2422,9008
2423,9382
2424,9038
2425,9322
2426,9236
2427,9406
2428,10044
2429,9836
2430,9852
2431,10156
2432,9276
2433,9324
2434,9118
2435,9176
2436,9086
2437,10016
2438,10026
2439,9910
2440,9838
2441,9166
2442,9368
2443,9138
2444,9128
2445,9306
2446,9188
2447,9902
2448,10056
2449,10194
2450,10011
2451,9105
2452,9333
2453,9369
2454,9242
2455,9122
2456,9982
2457,10096
2458,9948
2459,10116
2460,9054
2461,9212
2462,9032
2463,9182
2464,9248
2465,9220
2466,10114
2467,9820
2468,10146
2469,9904
2470,9168
2471,9230
2472,9054
2473,44589
2474,9690
2475,9672
2476,9591
2477,9033
2478,9054
2479,8985
2480,8832
2481,8834
2482,8706
2483,8880
2484,8636
2485,9736
2486,9764
2487,9682
2488,9460
2489,9448
2490,8890
2491,8740
2492,8726
2493,8752
2494,8784
2495,8740
2496,8926
