rep,cycles
701,866
702,670
703,764
704,714
705,654
706,620
707,726
708,768
709,768
710,608
711,1662
712,654
713,714
714,654
715,620
716,760
717,608
718,730
719,764
720,620
721,756
722,778
723,764
724,630
725,802
726,706
727,768
728,630
729,628
730,602
731,662
732,776
733,628
734,872
735,622
736,1532
737,612
738,628
739,722
740,768
741,632
742,764
743,754
744,776
745,630
746,732
747,612
748,750
749,764
750,664
751,754
752,652
753,764
754,622
755,736
756,706
757,760
758,760
759,678
760,628
761,1530
762,652
763,622
764,756
765,778
766,764
767,760
768,662
769,620
770,622
771,866
772,614
773,654
774,714
775,720
776,756
777,722
778,612
779,628
780,764
781,760
782,608
783,708
784,584
785,628
786,602
787,664
788,752
789,622
790,620
791,726
792,768
793,608
794,630
795,802
796,706
797,622
798,622
799,726
800,730
801,764
802,1674
803,658
804,726
805,764
806,722
807,622
808,706
809,612
810,894
811,628
812,662
813,726
814,730
815,764
816,754
817,622
818,922
819,638
820,662
821,618
822,704
823,766
824,756
825,708
826,662
827,840
828,602
829,662
830,776
831,820
832,652
833,622
834,756
835,778
836,1536
837,630
838,754
839,714
840,654
841,620
842,760
843,618
844,798
845,612
846,750
847,764
848,664
849,754
850,764
851,760
852,1500
853,616
854,608
855,866
856,614
857,654
858,714
859,654
860,620
861,726
862,616
863,756
864,622
865,672
866,616
867,752
868,752
869,620
870,760
871,608
872,730
873,622
874,620
875,726
876,768
877,1624
878,756
879,756
880,598
881,708
882,662
883,726
884,730
885,764
886,1628
887,622
888,662
889,630
890,764
891,664
892,616
893,610
894,662
895,612
896,916
897,756
898,758
899,664
900,736
901,736
902,1492
903,756
904,778
905,764
906,630
907,802
908,706
909,622
910,622
911,1628
912,808
913,612
914,722
915,608
916,760
917,622
918,636
919,598
920,622
921,672
922,616
923,752
924,622
925,710
926,630
927,1716
928,708
929,662
930,632
931,704
932,736
933,764
934,726
935,618
936,622
937,752
938,622
939,710
940,630
941,754
942,714
943,1584
944,628
945,768
946,768
947,768
948,608
949,776
950,756
951,630
952,1534
953,756
954,750
955,622
956,752
957,622
958,620
959,686
960,608
961,892
962,662
963,760
964,678
965,628
966,618
967,780
968,1498
969,768
970,632
971,764
972,620
973,726
974,768
975,768
976,608
977,1640
978,608
979,708
980,662
981,726
982,730
983,764
984,754
985,622
986,756
987,622
988,756
989,778
990,764
991,760
992,608
993,754
994,608
995,866
996,614
997,654
998,714
999,654
1000,754
1001,756
1002,1630
1003,778
1004,764
1005,760
1006,608
1007,620
1008,618
1009,660
1010,766
1011,678
1012,628
1013,618
1014,626
1015,612
1016,820
1017,664
1018,1640
1019,776
1020,608
1021,708
1022,662
1023,726
1024,730
1025,764
1026,754
1027,622
1028,738
1029,622
1030,756
1031,778
1032,764
1033,760
1034,656
1035,612
1036,768
1037,758
1038,758
1039,664
1040,736
1041,736
1042,872
1043,1440
1044,622
1045,756
1046,622
1047,672
1048,616
1049,752
1050,710
1051,756
1052,760
1053,622
1054,714
1055,654
1056,620
1057,726
1058,768
1059,622
1060,654
1061,760
1062,608
1063,708
1064,662
1065,726
1066,730
1067,764
1068,1674
1069,634
1070,760
1071,678
1072,662
1073,678
1074,662
1075,770
1076,764
1077,714
1078,612
1079,750
1080,802
1081,706
1082,622
1083,622
1084,720
1085,768
1086,768
1087,768
1088,608
1089,776
1090,756
1091,708
1092,662
1093,1538
1094,612
1095,768
1096,622
1097,622
1098,726
1099,764
1100,722
1101,598
1102,622
1103,760
1104,678
1105,628
1106,618
1107,626
1108,618
1109,742
1110,752
1111,616
1112,726
1113,764
1114,722
1115,598
1116,622
1117,672
1118,1602
1119,628
1120,618
1121,626
1122,618
1123,614
1124,628
1125,628
1126,622
1127,796
1128,852
1129,778
1130,764
1131,760
1132,608
1133,708
1134,620
1135,612
1136,760
1137,608
1138,708
1139,662
1140,632
1141,704
1142,736
1143,1596
1144,764
1145,760
1146,608
1147,708
1148,662
1149,726
1150,758
1151,894
1152,628
1153,618
1154,626
1155,612
1156,820
1157,664
1158,616
1159,1474
1160,622
1161,752
1162,622
1163,710
1164,630
1165,754
1166,730
1167,630
1168,614
1169,664
1170,754
1171,664
1172,616
1173,722
1174,768
1175,714
1176,622
1177,710
1178,630
1179,754
1180,714
1181,654
1182,620
1183,612
1184,1622
1185,676
1186,608
1187,776
1188,756
1189,708
1190,662
1191,770
1192,722
1193,706
1194,620
1195,622
1196,756
1197,622
1198,630
1199,618
1200,724
1201,770
1202,622
1203,736
1204,706
1205,760
1206,766
1207,678
1208,628
1209,1592
1210,758
1211,664
1212,754
1213,664
1214,616
1215,722
1216,768
1217,622
1218,622
1219,632
1220,762
1221,778
1222,798
1223,612
1224,750
1225,586
1226,608
1227,892
1228,662
1229,760
1230,678
1231,628
1232,618
1233,626
1234,1568
1235,614
1236,628
1237,618
1238,626
1239,612
1240,820
1241,752
1242,756
1243,756
1244,622
1245,752
1246,622
1247,662
1248,760
1249,608
1250,754
1251,608
1252,866
1253,662
1254,678
1255,662
1256,756
1257,706
1258,608
1259,1666
1260,764
1261,620
1262,760
1263,608
1264,730
1265,622
1266,668
1267,628
1268,764
1269,630
1270,654
1271,760
1272,608
1273,708
1274,662
1275,1538
1276,612
1277,768
1278,622
1279,622
1280,726
1281,764
1282,722
1283,598
1284,622
1285,760
1286,678
1287,628
1288,618
1289,626
1290,618
1291,742
1292,752
1293,622
1294,620
1295,726
1296,768
1297,768
1298,608
1299,776
1300,1534
1301,726
1302,608
1303,866
1304,614
1305,654
1306,714
1307,652
1308,756
1309,622
1310,622
1311,630
1312,654
1313,760
1314,608
1315,708
1316,620
1317,762
1318,782
1319,622
1320,774
1321,776
1322,772
1323,622
1324,638
1325,902
1326,618
1327,728
1328,832
1329,1602
1330,632
1331,720
1332,680
1333,806
1334,672
1335,598
1336,610
1337,756
1338,700
1339,724
1340,766
1341,700
1342,670
1343,662
1344,598
1345,724
1346,772
1347,632
1348,744
1349,736
1350,728
1351,744
1352,874
1353,714
1354,1530
1355,772
1356,612
1357,614
1358,878
1359,620
1360,754
1361,666
1362,586
1363,916
1364,754
1365,638
1366,656
1367,632
1368,744
1369,736
1370,910
1371,722
1372,778
1373,718
1374,754
1375,640
1376,668
1377,614
1378,632
1379,1706
1380,628
1381,656
1382,874
1383,612
1384,706
1385,772
1386,716
1387,626
1388,584
1389,626
1390,760
1391,584
1392,772
1393,616
1394,714
1395,1566
1396,656
1397,586
1398,916
1399,636
1400,782
1401,736
1402,766
1403,748
1404,1680
1405,646
1406,652
1407,596
1408,618
1409,658
1410,586
1411,768
1412,736
1413,722
1414,736
1415,722
1416,618
1417,800
1418,604
1419,770
1420,1502
1421,620
1422,754
1423,760
1424,638
1425,656
1426,586
1427,916
1428,636
1429,720
1430,626
1431,722
1432,760
1433,584
1434,772
1435,616
1436,854
1437,624
1438,754
1439,628
1440,656
1441,586
1442,916
1443,636
1444,736
1445,1536
1446,604
1447,692
1448,652
1449,596
1450,618
1451,658
1452,894
1453,630
1454,658
1455,618
1456,760
1457,668
1458,662
1459,598
1460,736
1461,588
1462,668
1463,614
1464,762
1465,612
1466,706
1467,772
1468,616
1469,918
1470,1700
1471,618
1472,714
1473,714
1474,714
1475,714
1476,714
1477,664
1478,722
1479,754
1480,764
1481,584
1482,772
1483,616
1484,714
1485,652
1486,1494
1487,754
1488,638
1489,656
1490,586
1491,916
1492,760
1493,624
1494,618
1495,750
1496,874
1497,714
1498,612
1499,740
1500,614
1501,632
1502,618
1503,734
1504,630
1505,872
1506,752
1507,628
1508,604
1509,770
1510,616
1511,1524
1512,730
1513,676
1514,612
1515,636
1516,736
1517,722
1518,610
1519,756
1520,582
1521,638
1522,604
1523,770
1524,616
1525,604
1526,628
1527,1678
1528,638
1529,656
1530,586
1531,916
1532,636
1533,720
1534,634
1535,656
1536,726
1537,744
1538,874
1539,714
1540,612
1541,740
1542,614
1543,608
1544,756
1545,614
1546,740
1547,738
1548,624
1549,754
1550,638
1551,750
1552,1540
1553,618
1554,756
1555,726
1556,660
1557,622
1558,628
1559,806
1560,634
1561,722
1562,720
1563,676
1564,726
1565,744
1566,874
1567,714
1568,722
1569,624
1570,754
1571,638
1572,656
1573,586
1574,916
1575,636
1576,736
1577,1536
1578,604
1579,770
1580,616
1581,604
1582,770
1583,622
1584,724
1585,582
1586,606
1587,730
1588,614
1589,772
1590,612
1591,720
1592,612
1593,1588
1594,614
1595,632
1596,744
1597,736
1598,728
1599,744
1600,636
1601,604
1602,628
1603,718
1604,656
1605,586
1606,916
1607,636
1608,782
1609,722
1610,626
1611,660
1612,622
1613,732
1614,898
1615,618
1616,730
1617,676
1618,1514
1619,636
1620,782
1621,736
1622,916
1623,872
1624,752
1625,628
1626,604
1627,1646
1628,726
1629,620
1630,610
1631,726
1632,714
1633,714
1634,652
1635,706
1636,712
1637,872
1638,768
1639,754
1640,616
1641,722
1642,778
1643,1562
1644,754
1645,718
1646,756
1647,756
1648,656
1649,586
1650,916
1651,636
1652,1682
1653,584
1654,652
1655,770
1656,616
1657,604
1658,628
1659,766
1660,660
1661,622
1662,628
1663,638
1664,656
1665,632
1666,744
1667,736
1668,1524
1669,582
1670,606
1671,618
1672,660
1673,616
1674,656
1675,760
1676,756
1677,656
1678,628
1679,770
1680,792
1681,632
1682,620
1683,744
1684,1534
1685,616
1686,714
1687,616
1688,656
1689,586
1690,916
1691,774
1692,628
1693,656
1694,616
1695,736
1696,766
1697,620
1698,618
1699,652
1700,652
1701,616
1702,656
1703,612
1704,618
1705,614
1706,632
1707,628
1708,582
1709,1554
1710,604
1711,744
1712,874
1713,714
1714,612
1715,740
1716,718
1717,628
1718,656
1719,586
1720,916
1721,636
1722,736
1723,736
1724,766
1725,1428
1726,756
1727,720
1728,628
1729,726
1730,660
1731,622
1732,628
1733,756
1734,1546
1735,662
1736,776
1737,584
1738,652
1739,750
1740,726
1741,672
1742,630
1743,658
1744,586
1745,916
1746,636
1747,720
1748,638
1749,656
1750,1534
1751,612
1752,616
1753,792
1754,772
1755,714
1756,612
1757,640
1758,656
1759,586
1760,754
1761,726
1762,584
1763,714
1764,792
1765,632
1766,714
1767,792
1768,772
1769,714
1770,612
1771,740
1772,614
1773,632
1774,754
1775,628
1776,656
1777,632
1778,744
1779,736
1780,728
1781,744
1782,684
1783,618
1784,760
1785,668
1786,662
1787,598
1788,736
1789,872
1790,612
1791,1558
1792,616
1793,748
1794,752
1795,582
1796,606
1797,730
1798,718
1799,700
1800,656
1801,586
1802,916
1803,636
1804,782
1805,736
1806,766
1807,1400
1808,638
1809,750
1810,726
1811,652
1812,730
1813,676
1814,612
1815,618
1816,614
1817,736
1818,722
1819,736
1820,616
1821,730
1822,714
1823,762
1824,616
1825,918
1826,662
1827,632
1828,660
1829,622
1830,628
1831,756
1832,1564
1833,630
1834,780
1835,770
1836,618
1837,774
1838,756
1839,624
1840,622
1841,630
1842,634
1843,770
1844,616
1845,604
1846,628
1847,726
1848,1538
1849,628
1850,612
1851,636
1852,612
1853,636
1854,720
1855,664
1856,638
1857,760
1858,746
1859,618
1860,730
1861,676
1862,612
1863,618
1864,766
1865,660
1866,622
1867,628
1868,584
1869,634
1870,728
1871,744
1872,874
1873,1574
1874,636
1875,788
1876,768
1877,628
1878,656
1879,586
1880,916
1881,636
1882,1652
1883,762
1884,632
1885,616
1886,746
1887,618
1888,730
1889,764
1890,614
1891,632
1892,754
1893,638
1894,656
1895,632
1896,744
1897,736
1898,1626
1899,770
1900,616
1901,604
1902,628
1903,726
1904,660
1905,588
1906,722
1907,736
1908,722
1909,736
1910,616
1911,730
1912,714
1913,618
1914,1566
1915,604
1916,628
1917,726
1918,660
1919,630
1920,614
1921,712
1922,584
1923,714
1924,792
1925,632
1926,620
1927,744
1928,874
1929,714
1930,1542
1931,814
1932,618
1933,632
1934,754
1935,628
1936,656
1937,724
1938,582
1939,638
1940,604
1941,770
1942,616
1943,604
1944,628
1945,726
1946,1538
1947,628
1948,612
1949,636
1950,612
1951,786
1952,752
1953,612
1954,618
1955,698
1956,772
1957,714
1958,612
1959,740
1960,614
1961,632
1962,850
1963,756
1964,656
1965,632
1966,744
1967,736
1968,728
1969,584
1970,734
1971,1542
1972,584
1973,626
1974,736
1975,584
1976,590
1977,614
1978,746
1979,756
1980,582
1981,638
1982,604
1983,770
1984,616
1985,604
1986,628
1987,1618
1988,722
1989,736
1990,722
1991,736
1992,722
1993,736
1994,666
1995,628
1996,604
1997,770
1998,616
1999,604
2000,628
2001,726
2002,660
2003,1640
2004,590
2005,614
2006,632
2007,628
2008,582
2009,638
2010,776
2011,632
2012,658
2013,596
2014,618
2015,658
2016,586
2017,916
2018,636
2019,752
2020,630
2021,872
2022,752
2023,628
2024,604
2025,770
2026,616
2027,604
2028,1520
2029,718
2030,756
2031,656
2032,586
2033,916
2034,636
2035,720
2036,626
2037,660
2038,760
2039,584
2040,772
2041,616
2042,714
2043,652
2044,624
2045,634
2046,584
2047,590
2048,614
2049,632
2050,744
2051,736
2052,728
2053,1616
2054,874
2055,714
2056,612
2057,740
2058,614
2059,632
2060,662
2061,660
2062,622
2063,628
2064,584
2065,634
2066,728
2067,744
2068,874
2069,1574
2070,636
2071,788
2072,768
2073,628
2074,656
2075,586
2076,916
2077,636
2078,1682
2079,584
2080,652
2081,750
2082,726
2083,652
2084,730
2085,758
2086,760
2087,584
2088,590
2089,614
2090,632
2091,628
2092,582
2093,638
2094,1562
2095,618
2096,734
2097,616
2098,714
2099,652
2100,586
2101,916
2102,636
2103,782
2104,762
2105,768
2106,770
2107,622
2108,652
2109,722
2110,624
2111,766
2112,630
2113,658
2114,586
2115,916
2116,636
2117,720
2118,638
2119,1534
2120,722
2121,754
2122,764
2123,584
2124,772
2125,616
2126,714
2127,652
2128,586
2129,754
2130,762
2131,768
2132,628
2133,656
2134,874
2135,770
2136,728
2137,744
2138,874
2139,714
2140,612
2141,740
2142,614
2143,736
2144,1580
2145,706
2146,590
2147,614
2148,722
2149,754
2150,764
2151,622
2152,740
2153,618
2154,628
2155,726
2156,660
2157,622
2158,628
2159,730
2160,752
2161,612
2162,758
2163,722
2164,760
2165,584
2166,772
2167,718
2168,754
2169,1544
2170,638
2171,656
2172,586
2173,916
2174,636
2175,752
2176,800
2177,736
2178,728
2179,770
2180,616
2181,604
2182,628
2183,618
2184,714
2185,664
2186,632
2187,754
2188,638
2189,656
2190,874
2191,584
2192,652
2193,750
2194,1534
2195,760
2196,756
2197,726
2198,660
2199,632
2200,754
2201,764
2202,628
2203,656
2204,874
2205,612
2206,706
2207,724
2208,634
2209,756
2210,1486
2211,616
2212,748
2213,756
2214,656
2215,736
2216,722
2217,620
2218,822
2219,584
2220,760
2221,584
2222,772
2223,718
2224,754
2225,718
2226,584
2227,736
2228,614
2229,632
2230,754
2231,638
2232,582
2233,638
2234,604
2235,1646
2236,726
2237,620
2238,610
2239,626
2240,736
2241,584
2242,704
2243,614
2244,632
2245,628
2246,582
2247,638
2248,604
2249,770
2250,616
2251,1524
2252,730
2253,676
2254,612
2255,618
2256,614
2257,632
2258,662
2259,612
2260,758
2261,722
2262,760
2263,584
2264,772
2265,616
2266,714
2267,1570
2268,632
2269,754
2270,638
2271,656
2272,586
2273,916
2274,608
2275,748
2276,752
2277,750
2278,726
2279,652
2280,730
2281,676
2282,612
2283,738
2284,584
2285,590
2286,614
2287,632
2288,744
2289,736
2290,728
2291,744
2292,1772
2293,714
2294,612
2295,740
2296,614
2297,632
2298,754
2299,764
2300,628
2301,656
2302,874
2303,612
2304,706
2305,772
2306,616
2307,918
2308,1550
2309,624
2310,754
2311,628
2312,656
2313,586
2314,916
2315,636
2316,736
2317,1552
2318,778
2319,792
2320,772
2321,714
2322,612
2323,740
2324,624
2325,762
2326,768
2327,628
2328,656
2329,632
2330,744
2331,736
2332,728
2333,1534
2334,626
2335,760
2336,756
2337,726
2338,660
2339,622
2340,630
2341,736
2342,656
2343,632
2344,744
2345,736
2346,728
2347,744
2348,874
2349,770
2350,736
2351,616
2352,748
2353,756
2354,656
2355,586
2356,916
2357,636
2358,1696
2359,628
2360,604
2361,770
2362,616
2363,604
2364,628
2365,626
2366,746
2367,628
2368,730
2369,660
2370,622
2371,628
2372,584
2373,634
2374,910
2375,874
2376,624
2377,618
2378,756
2379,726
2380,660
2381,622
2382,628
2383,1588
2384,632
2385,612
2386,618
2387,584
2388,652
2389,750
2390,756
2391,652
2392,730
2393,676
2394,612
2395,636
2396,736
2397,722
2398,736
2399,1522
2400,726
2401,714
2402,652
2403,750
2404,726
2405,652
2406,758
2407,718
2408,656
2409,586
2410,916
2411,636
2412,782
2413,736
2414,766
2415,1400
2416,638
2417,750
2418,726
2419,652
2420,730
2421,676
2422,612
2423,618
2424,614
2425,736
2426,722
2427,736
2428,616
2429,730
2430,714
2431,762
2432,616
2433,918
2434,662
2435,632
2436,660
2437,622
2438,628
2439,756
2440,1564
2441,730
2442,616
2443,748
2444,752
2445,582
2446,606
2447,798
2448,736
2449,726
2450,752
2451,628
2452,656
2453,586
2454,916
2455,618
2456,1340
2457,798
2458,604
2459,770
2460,616
2461,604
2462,628
2463,620
2464,760
2465,614
2466,736
2467,722
2468,736
2469,722
2470,618
2471,800
2472,658
2473,750
2474,726
2475,652
2476,730
2477,676
2478,612
2479,618
2480,614
2481,808
2482,676
2483,756
2484,656
2485,632
2486,744
2487,1526
2488,766
2489,730
2490,772
2491,616
2492,714
2493,652
2494,760
2495,756
2496,656
2497,586
2498,916
2499,636
2500,736
2501,736
2502,766
2503,1428
2504,756
2505,720
2506,628
2507,726
2508,660
2509,622
2510,628
2511,756
2512,1546
2513,662
2514,776
2515,584
2516,652
2517,750
2518,726
2519,672
2520,630
2521,658
2522,586
2523,916
2524,636
2525,720
2526,638
2527,656
2528,1534
2529,656
2530,632
2531,754
2532,638
2533,656
2534,874
2535,708
2536,618
2537,698
2538,772
2539,714
2540,612
2541,740
2542,614
2543,632
2544,850
2545,756
2546,656
2547,632
2548,744
2549,736
2550,728
2551,584
2552,734
2553,1542
2554,584
2555,626
2556,736
2557,584
2558,590
2559,614
2560,746
2561,756
2562,582
2563,638
2564,604
2565,770
2566,616
2567,604
2568,628
2569,1618
2570,722
2571,736
2572,722
2573,736
2574,722
2575,736
2576,666
2577,628
2578,604
2579,770
2580,616
2581,604
2582,628
2583,726
2584,660
2585,1640
2586,590
2587,614
2588,632
2589,628
2590,582
2591,638
2592,776
2593,632
2594,614
2595,632
2596,744
2597,736
2598,728
2599,744
2600,874
2601,770
2602,736
2603,726
2604,752
2605,628
2606,656
2607,586
2608,916
2609,636
2610,1696
2611,628
2612,604
2613,770
2614,616
2615,604
2616,628
2617,626
2618,746
2619,628
2620,730
2621,660
2622,622
2623,628
2624,584
2625,634
2626,910
2627,722
2628,778
2629,718
2630,754
2631,718
2632,756
2633,656
2634,586
2635,1720
2636,730
2637,612
2638,758
2639,584
2640,652
2641,750
2642,756
2643,652
2644,730
2645,676
2646,612
2647,708
2648,656
2649,586
2650,916
2651,1486
2652,616
2653,730
2654,714
2655,750
2656,726
2657,652
2658,706
2659,726
2660,660
2661,736
2662,722
2663,584
2664,590
2665,614
2666,722
2667,714
2668,754
2669,720
2670,734
2671,590
2672,614
2673,878
2674,628
2675,656
2676,1494
2677,714
2678,714
2679,630
2680,662
2681,714
2682,652
2683,620
2684,740
2685,590
2686,614
2687,850
2688,660
2689,622
2690,628
2691,756
2692,1564
2693,730
2694,616
2695,756
2696,778
2697,770
2698,616
2699,776
2700,676
2701,772
2702,612
2703,628
2704,656
2705,586
2706,916
2707,636
2708,1458
2709,730
2710,714
2711,584
2712,772
2713,616
2714,714
2715,844
2716,632
2717,754
2718,628
2719,756
2720,656
2721,632
2722,754
2723,638
2724,750
2725,736
2726,722
2727,612
2728,758
2729,722
2730,760
2731,632
2732,616
2733,1710
2734,660
2735,772
2736,612
2737,636
2738,736
2739,722
2740,610
2741,756
2742,582
2743,638
2744,604
2745,770
2746,616
2747,604
2748,628
2749,1678
2750,638
2751,656
2752,586
2753,916
2754,636
2755,720
2756,634
2757,656
2758,726
2759,658
2760,772
2761,714
2762,612
2763,740
2764,614
2765,746
2766,756
2767,656
2768,586
2769,916
2770,760
2771,638
2772,604
2773,770
2774,1502
2775,618
2776,756
2777,726
2778,660
2779,622
2780,628
2781,732
2782,614
2783,632
2784,744
2785,736
2786,728
2787,744
2788,874
2789,714
2790,1486
2791,634
2792,736
2793,916
2794,636
2795,720
2796,638
2797,656
2798,874
2799,1490
2800,714
2801,618
2802,652
2803,596
2804,618
2805,658
2806,778
2807,736
2808,722
2809,736
2810,722
2811,736
2812,616
2813,730
2814,714
2815,1508
2816,750
2817,620
2818,754
2819,718
2820,756
2821,656
2822,760
2823,756
2824,656
2825,632
2826,744
2827,736
2828,728
2829,744
2830,874
2831,1544
2832,614
2833,772
2834,612
2835,636
2836,736
2837,722
2838,620
2839,774
2840,630
2841,756
2842,604
2843,770
2844,616
2845,604
2846,628
2847,710
2848,810
2849,760
2850,872
2851,612
2852,618
2853,614
2854,746
2855,614
2856,1710
2857,582
2858,606
2859,730
2860,614
2861,772
2862,612
2863,726
2864,714
2865,714
2866,714
2867,714
2868,792
2869,632
2870,656
2871,776
2872,1710
2873,618
2874,730
2875,676
2876,612
2877,636
2878,736
2879,748
2880,584
2881,714
2882,792
2883,632
2884,620
2885,744
2886,874
2887,714
2888,1538
2889,760
2890,638
2891,656
2892,586
2893,916
2894,636
2895,720
2896,626
2897,660
2898,760
2899,584
2900,772
2901,616
2902,714
2903,652
2904,762
2905,714
2906,714
2907,714
2908,714
2909,714
2910,792
2911,724
2912,590
2913,618
2914,616
2915,918
2916,662
2917,632
2918,660
2919,622
2920,1668
2921,634
2922,584
2923,714
2924,792
2925,632
2926,620
2927,652
2928,676
2929,714
2930,612
2931,740
2932,614
2933,632
2934,754
2935,638
2936,1540
2937,756
2938,582
2939,638
2940,604
2941,770
2942,616
2943,776
2944,676
2945,772
2946,612
2947,636
2948,736
2949,722
2950,736
2951,722
2952,1540
2953,618
2954,778
2955,792
2956,772
2957,714
2958,612
2959,640
2960,656
2961,586
2962,754
2963,724
2964,584
2965,714
2966,792
