rep,cycles
277,4068
278,4084
279,4230
280,3996
281,4884
282,4748
283,4106
284,4168
285,4228
286,4200
287,4100
288,4284
289,5114
290,5042
291,4114
292,4124
293,4180
294,4136
295,4268
296,4072
297,4110
298,5004
299,4160
300,4064
301,4080
302,4120
303,4132
304,4130
305,4272
306,4940
307,4898
308,4072
309,4122
310,4122
311,4130
312,4070
313,4130
314,4952
315,5052
316,4178
317,4206
318,4188
319,4222
320,4114
321,4078
322,4890
323,5054
324,3972
325,4178
326,4150
327,4090
328,4226
329,4132
330,4924
331,4932
332,4112
333,4104
334,4118
335,4254
336,4158
337,4108
338,4976
339,4930
340,4166
341,4070
342,4148
343,4170
344,4270
345,4302
346,4968
347,4870
348,4160
349,4162
350,4160
351,4356
352,4162
353,4204
354,4884
355,5030
356,4196
357,4100
358,4116
359,4112
360,4082
361,4170
362,4956
363,5112
364,4030
365,4170
366,4166
367,4254
368,4246
369,4272
370,5070
371,5264
372,4244
373,4170
374,4298
375,4204
376,4228
377,4268
378,5032
379,4848
380,4266
381,4226
382,4156
383,4254
384,4248
385,4268
386,5142
387,4810
388,4208
389,4268
390,4114
391,4212
392,4218
393,4238
394,4986
395,4410
396,4324
397,4264
398,4126
399,4166
400,4174
401,4208
402,5028
403,4726
404,4222
405,4274
406,4340
407,4216
408,4406
409,5046
410,5122
411,4218
412,4254
413,4298
414,4312
415,4396
416,4132
417,5108
418,5018
419,4194
420,4306
421,4252
422,4198
423,4360
424,4170
425,4982
426,4318
427,4376
428,4222
429,4174
430,4238
431,4946
432,4906
433,4346
434,4230
435,4270
436,4226
437,4250
438,4162
439,5022
440,5080
441,4198
442,4220
443,4418
444,4272
445,4220
446,4370
447,5100
448,4890
449,4246
450,4162
451,4174
452,4250
453,4258
454,4248
455,4946
456,4846
457,4322
458,4226
459,4292
460,4406
461,4270
462,5018
463,4998
464,4280
465,4230
466,4218
467,4272
468,4294
469,4224
470,5064
471,5138
472,4346
473,4180
474,4122
475,4268
476,4180
477,4222
478,5234
479,4828
480,4220
481,4148
482,4202
483,4228
484,4178
485,4086
486,5016
487,4838
488,4208
489,4216
490,4256
491,4308
492,4252
493,4122
494,5112
495,4308
496,4244
497,4210
498,4164
499,4198
500,4342
501,4252
502,5024
503,4792
504,4250
505,4244
506,4178
507,4218
508,4122
509,4256
510,5070
511,4306
512,4198
513,4212
514,4282
515,4228
516,4224
517,4222
518,4988
519,4820
520,4324
521,4248
522,4292
523,4216
524,4296
525,4976
526,4924
527,4270
528,4284
529,4172
530,4170
531,4436
532,4372
533,5062
534,5088
535,4244
536,4380
537,4270
538,4200
539,4178
540,4256
541,5018
542,4878
543,4318
544,4296
545,4234
546,4258
547,4296
548,4216
549,5040
550,4108
551,4214
552,4176
553,4244
554,4164
555,4298
556,4188
557,5084
558,4438
559,4216
560,4318
561,4294
562,4260
563,4206
564,4238
565,5108
566,4266
567,4272
568,4254
569,4264
570,4252
571,4170
572,4364
573,5110
574,4342
575,4224
576,4218
577,4202
578,4212
579,4264
580,4280
581,4996
582,4754
583,4142
584,4132
585,4178
586,4360
587,4312
588,4208
589,4072
590,4464
591,4448
592,4400
593,4444
594,5416
595,5290
596,4544
597,4456
598,4506
599,4358
600,4512
601,5284
602,5278
603,4396
604,4470
605,4510
606,4498
607,4592
608,5184
609,5278
610,4484
611,4400
612,4650
613,4456
614,4534
615,5244
616,5326
617,4604
618,4436
619,4452
620,4558
621,4472
622,5138
623,5546
624,4466
625,4580
626,4440
627,4468
628,4406
629,5086
630,5252
631,4450
632,4322
633,4370
634,4410
635,4468
636,5236
637,5304
638,4484
639,4612
640,4570
641,4614
642,4610
643,5302
644,5450
645,4504
646,4620
647,4430
648,4646
649,4650
650,5508
651,5218
652,4494
653,4466
654,4352
655,4420
656,4508
657,5374
658,5178
659,4536
660,4704
661,4610
662,4506
663,4466
664,5318
665,4646
666,4414
667,4580
668,4616
669,4442
670,4602
671,5318
672,5072
673,4504
674,4512
675,4552
676,4536
677,4618
678,5354
679,4584
680,4552
681,4594
682,4502
683,4602
684,4702
685,5408
686,4732
687,4544
688,4552
689,4574
690,4754
691,4612
692,5448
693,4590
694,4604
695,4558
696,4634
697,4608
698,4656
699,5320
700,4606
701,4542
702,4510
703,4566
704,4596
705,4614
706,5330
707,4748
708,4602
709,4648
710,4496
711,4658
712,4614
713,5406
714,4638
715,4764
716,4610
717,4476
718,4560
719,4600
720,5410
721,4626
722,4656
723,4736
724,4632
725,4644
726,4554
727,5416
728,4500
729,4610
730,4686
731,4544
732,4580
733,5410
734,5498
735,4662
736,4682
737,4602
738,4594
739,4538
740,5506
741,5356
742,4538
743,4608
744,4616
745,4736
746,4598
747,5230
748,4634
749,4558
750,4714
751,4636
752,5464
753,4648
754,4696
755,4654
756,4606
757,4610
758,5430
759,5412
760,4688
761,4510
762,4606
763,4638
764,4750
765,5460
766,5316
767,4540
768,4554
769,4654
770,4612
771,4518
772,5444
773,4520
774,4604
775,4634
776,4612
777,4700
778,4684
779,5192
780,4662
781,4694
782,4632
783,4740
784,4604
785,5284
786,5300
787,4596
788,4610
789,4646
790,4612
791,4494
792,5338
793,5366
794,4610
795,4682
796,4548
797,4656
798,4552
799,5366
800,4642
801,4612
802,4494
803,4606
804,4608
805,4546
806,5426
807,4554
808,4582
809,4756
810,4468
811,4630
812,4642
813,5348
814,4594
815,4614
816,4756
817,4658
818,4620
819,4694
820,5366
821,4560
822,4580
823,4794
824,4550
825,4634
826,4656
827,5358
828,4500
829,4494
830,4654
831,4640
832,4676
833,5432
834,5368
835,4600
836,4680
837,4492
838,4648
839,4558
840,5478
841,5230
842,4648
843,4690
844,4498
845,4560
846,4646
847,5376
848,4640
849,4580
850,4526
851,4628
852,4550
853,4558
854,5474
855,4656
856,4648
857,4542
858,4650
859,4648
860,4594
861,5294
862,4790
863,4564
864,4656
865,4676
866,4596
867,4610
868,5408
869,4736
870,4604
871,4524
872,4532
873,4600
874,5350
875,5372
876,4596
877,4656
878,4596
879,4546
880,4700
881,5506
882,5168
883,4542
884,4498
885,4694
886,4520
887,4562
888,5276
889,4646
890,4502
891,4630
892,4688
893,4656
894,4618
895,5566
896,4610
897,4562
898,4592
899,4558
900,4602
901,4546
902,5352
903,4564
904,4472
905,4458
906,4610
907,4646
908,4590
909,5424
910,4558
911,4484
912,4540
913,4622
914,5422
915,5570
916,4642
917,4544
918,4646
919,4590
920,4504
921,5330
922,5376
923,4606
924,4602
925,4584
926,4728
927,4652
928,5686
929,5180
930,4558
931,4556
932,4600
933,4654
934,4804
935,5478
936,4734
937,4584
938,4700
939,4592
940,4654
941,5558
942,5266
943,4708
944,4608
945,4606
946,4550
947,4508
948,5510
949,5434
950,4560
951,4606
952,4642
953,4692
954,4598
955,5372
956,4706
957,4552
958,4654
959,4760
960,4596
961,4550
962,5406
963,4608
964,4634
965,4646
966,4634
967,4514
968,4574
969,5404
970,4632
971,4744
972,4594
973,4568
974,4460
975,4492
976,5370
977,4540
978,4636
979,4678
980,4666
981,4658
982,5426
983,5416
984,4584
985,4654
986,4654
987,4602
988,4602
989,5356
990,5500
991,4554
992,4646
993,4508
994,4612
995,4594
996,5320
997,4692
998,4734
999,4562
1000,4594
1001,4554
1002,4706
1003,5374
1004,4558
1005,4702
1006,4754
1007,4620
1008,4494
1009,4714
1010,5280
1011,4738
1012,4552
1013,4652
1014,4604
1015,4556
1016,4504
1017,5404
1018,4656
1019,4620
1020,4538
1021,4596
1022,4700
1023,4566
1024,5350
1025,4504
1026,4580
1027,4542
1028,4548
1029,4628
1030,4484
1031,5338
1032,4544
1033,4654
1034,4700
1035,4598
1036,4704
1037,5402
1038,5444
1039,4734
1040,4724
1041,4680
1042,4702
1043,4586
1044,5500
1045,5254
1046,4580
1047,4636
1048,4542
1049,4476
1050,4636
1051,5408
1052,4636
1053,4548
1054,4724
1055,4484
1056,4668
1057,4600
1058,5352
1059,4568
1060,4724
1061,4650
1062,4646
1063,4548
1064,4560
1065,5424
1066,4594
1067,4534
1068,4542
1069,4556
1070,4540
1071,4538
1072,5428
1073,4646
1074,4572
1075,4686
1076,4602
1077,5402
1078,5436
1079,4664
1080,4640
1081,4556
1082,4572
1083,4666
1084,5328
1085,5552
1086,4658
1087,4664
1088,4602
1089,4500
1090,4600
1091,5380
1092,4694
1093,4636
1094,4634
1095,4502
1096,4626
1097,4638
1098,5494
1099,4650
1100,4504
1101,4652
1102,4536
1103,4750
1104,4504
1105,5326
1106,4658
1107,4572
1108,4610
1109,4518
1110,4620
1111,4590
1112,5254
1113,4466
1114,4706
1115,4598
1116,4560
1117,4550
1118,5342
1119,5426
1120,4584
1121,4560
1122,4740
1123,4658
1124,4642
1125,5456
1126,5268
1127,4702
1128,4534
1129,4592
1130,4704
1131,4538
1132,5376
1133,4620
1134,4600
1135,4516
1136,4554
1137,4682
1138,4666
1139,5320
1140,4656
1141,4402
1142,4554
1143,4550
1144,4614
1145,4660
1146,5468
1147,4642
1148,4550
1149,4648
1150,4600
1151,4654
1152,4608
1153,5214
1154,4652
1155,4588
1156,4468
1157,4580
1158,4630
1159,4694
1160,5384
1161,4694
1162,4608
1163,4594
1164,4560
1165,4650
1166,5448
1167,5524
1168,4610
1169,4626
1170,4708
1171,4596
1172,4702
1173,5448
1174,5304
1175,4704
1176,4596
1177,4708
1178,4690
1179,4560
1180,5374
1181,4754
1182,4638
1183,4716
1184,4484
1185,4628
1186,5416
1187,5412
1188,4660
1189,4694
1190,4630
1191,4630
1192,4736
1193,5410
1194,5414
1195,4558
1196,4598
1197,4554
1198,4692
1199,4718
1200,5306
1201,4604
1202,4642
1203,4654
1204,4646
1205,4692
1206,5418
1207,5446
1208,4700
1209,4590
1210,4704
1211,4774
1212,4554
1213,5482
1214,5168
1215,4648
1216,4664
1217,4556
1218,4694
1219,4602
1220,5424
1221,4636
1222,4502
1223,4690
1224,4600
1225,4584
1226,5504
1227,5480
1228,4578
1229,4564
1230,4692
1231,4638
1232,4734
1233,5362
1234,5382
1235,4548
1236,4702
1237,4734
1238,4546
1239,9358
1240,4676
1241,4558
1242,4594
1243,4596
1244,4642
1245,4608
1246,5410
1247,4642
1248,4602
1249,4590
1250,4506
1251,4594
1252,4568
1253,5318
1254,4688
1255,4616
1256,4606
1257,4704
1258,4698
1259,4596
1260,5518
1261,4710
1262,4640
1263,4642
1264,4700
1265,4502
1266,4590
1267,5356
1268,4608
1269,4560
1270,4596
1271,4470
1272,4644
1273,5464
1274,5368
1275,4452
1276,4582
1277,4454
1278,4644
1279,4638
1280,5452
1281,5390
1282,4628
1283,4556
1284,4510
1285,4522
1286,4644
1287,5332
1288,5318
1289,4562
1290,4600
1291,4704
1292,4556
1293,4492
1294,5310
1295,4510
1296,4580
1297,4700
1298,4590
1299,4608
1300,4606
1301,5498
1302,4660
1303,4630
1304,4688
1305,4550
1306,4522
1307,4538
1308,5372
1309,4592
1310,4692
1311,4594
1312,4740
1313,4516
1314,4640
1315,5430
1316,4598
1317,4612
1318,4562
1319,4546
1320,4654
1321,4638
1322,5432
1323,4642
1324,4554
1325,4510
1326,4620
1327,4642
1328,5492
1329,5490
1330,4654
1331,4588
1332,4698
1333,4706
1334,4554
1335,5406
1336,5262
1337,4546
1338,4508
1339,4560
1340,4658
1341,4544
1342,5368
1343,5330
1344,4606
1345,4506
1346,4644
1347,4580
1348,4690
1349,5468
1350,4592
1351,4678
1352,4582
1353,4410
1354,4696
1355,5472
1356,5396
1357,4702
1358,4514
1359,4562
1360,4590
1361,4732
1362,5366
1363,5376
1364,4656
1365,4604
1366,4634
1367,4562
1368,4540
1369,5446
1370,4690
1371,4638
1372,4596
1373,4656
1374,4832
1375,4698
1376,5472
1377,4656
1378,4764
1379,4504
1380,4704
1381,4586
1382,5350
1383,5314
1384,4454
1385,4512
1386,4516
1387,4620
1388,4642
1389,5458
1390,5550
1391,4608
1392,4600
1393,4704
1394,4640
1395,4620
1396,5416
1397,4682
1398,4612
1399,4554
1400,4650
1401,4112
1402,4734
1403,4006
1404,4016
1405,4036
1406,4026
1407,4064
1408,3940
1409,4060
1410,4002
1411,4970
1412,4980
1413,3930
1414,3884
1415,4128
1416,4084
1417,3990
1418,3978
1419,4934
1420,4862
1421,4122
1422,4010
1423,3962
1424,3962
1425,4024
1426,4220
1427,4104
1428,4910
1429,4706
1430,4012
1431,4034
1432,3980
1433,4042
1434,3998
1435,4150
1436,4074
1437,4688
1438,4008
1439,4164
1440,4070
1441,3938
1442,4060
1443,4026
1444,4066
1445,4780
1446,4870
1447,3972
1448,3982
1449,3980
1450,4114
1451,4004
1452,4050
1453,3964
1454,4608
1455,4644
1456,4156
1457,4020
1458,4004
1459,3910
1460,3922
1461,3938
1462,4134
1463,4686
1464,4638
1465,4150
1466,3978
1467,4068
1468,3942
1469,3908
1470,3984
1471,4078
1472,4828
1473,4070
1474,3980
1475,4010
1476,4018
1477,4132
1478,4110
1479,3988
1480,3884
1481,4756
1482,4130
1483,4024
1484,3958
1485,3864
1486,4066
1487,4202
1488,4018
1489,4022
1490,4784
1491,4052
1492,3924
1493,4250
1494,3938
1495,3972
1496,4014
1497,3972
1498,4746
1499,4896
1500,4026
1501,3960
1502,4036
1503,3968
1504,3964
1505,4084
1506,3938
1507,4874
1508,4520
1509,4066
1510,3976
1511,4024
1512,4080
1513,3922
1514,4170
1515,4884
1516,4854
1517,4074
1518,3960
1519,3968
1520,3944
1521,3962
1522,4010
1523,3944
1524,4804
1525,4800
1526,4028
1527,4028
1528,3866
1529,4076
1530,3922
1531,4140
1532,4026
1533,4682
1534,4788
1535,3970
1536,4158
1537,3998
1538,4026
1539,4244
1540,4026
1541,4836
1542,4862
1543,3984
1544,4062
1545,4080
1546,4126
1547,3988
1548,4030
1549,4826
1550,4658
1551,3920
1552,4018
1553,4008
1554,3908
1555,4114
1556,3972
1557,4070
1558,4738
1559,4860
1560,3918
1561,3968
1562,4026
1563,4074
1564,3968
1565,4148
1566,4760
1567,4119
1568,4119
1569,4005
1570,4107
1571,4128
1572,4767
1573,4776
1574,3996
1575,4056
1576,4182
1577,3966
1578,4005
1579,3936
1580,4024
1581,4682
1582,4978
1583,4108
1584,4110
1585,4018
1586,3996
1587,4020
1588,3934
1589,4026
1590,4732
1591,4518
1592,3986
1593,4092
1594,4012
1595,3864
1596,3974
1597,3974
1598,4064
1599,4820
1600,4176
1601,4034
1602,4064
1603,4116
1604,4082
1605,4064
1606,4142
1607,4800
1608,4886
1609,3980
1610,4064
1611,4108
1612,4078
1613,4114
1614,4032
1615,4018
1616,5048
1617,4644
1618,4136
1619,4028
1620,4170
1621,4074
1622,4076
1623,3934
1624,4878
1625,4900
1626,4078
1627,4148
1628,4072
1629,4228
1630,4066
1631,4018
1632,4970
1633,4822
1634,4102
1635,4148
1636,4212
1637,4156
1638,4130
1639,4130
1640,5070
1641,4850
1642,4258
1643,4156
1644,4220
1645,4252
1646,4190
1647,4190
1648,5134
1649,5184
1650,4258
1651,4314
1652,4214
1653,4226
1654,4174
1655,4274
1656,4894
1657,5016
1658,4206
1659,4262
1660,4268
1661,4224
1662,4166
1663,4220
1664,5186
1665,4696
1666,4206
1667,4206
1668,4306
1669,4408
1670,4354
1671,5156
1672,4906
1673,4168
1674,4168
1675,4214
1676,4220
1677,4338
1678,4136
1679,5044
1680,5170
1681,4090
1682,4170
1683,4236
1684,4252
1685,4178
1686,4276
1687,4980
1688,4994
1689,4218
1690,4420
1691,4226
1692,4252
1693,4136
1694,4200
1695,4994
1696,4822
1697,4314
1698,4210
1699,4168
1700,4202
1701,4276
1702,4272
1703,5044
1704,4246
1705,4204
1706,4262
1707,4312
1708,4214
1709,4180
1710,4258
1711,5118
1712,4754
1713,4202
1714,4268
1715,4274
1716,4248
1717,4120
1718,4268
1719,5122
1720,4252
1721,4218
1722,4256
1723,4274
1724,4188
1725,4306
1726,4298
1727,4898
1728,4802
1729,4328
1730,4316
1731,4244
1732,4254
1733,5156
1734,5128
1735,4142
1736,4262
1737,4204
1738,4306
1739,4206
1740,4310
1741,5018
1742,5024
1743,4222
1744,4168
1745,4126
1746,4206
1747,4306
1748,4252
1749,5046
1750,5000
1751,4234
1752,4212
1753,4178
1754,4072
1755,4248
1756,4344
1757,4944
1758,4748
1759,4306
1760,4220
1761,4254
1762,4200
1763,4228
1764,4158
1765,5182
1766,4170
1767,4256
1768,4200
1769,4262
1770,4176
1771,4332
1772,4248
1773,5086
1774,4760
1775,4286
1776,4392
1777,4278
1778,4212
1779,4076
1780,4220
1781,4942
1782,4330
1783,4222
1784,4232
1785,4306
1786,4180
1787,4200
1788,4212
1789,5024
1790,4822
1791,4260
1792,4270
1793,4350
1794,4126
1795,4092
1796,4216
1797,4974
1798,4744
1799,4260
1800,4224
1801,4132
1802,4266
1803,4220
1804,4186
1805,4962
1806,4264
1807,4264
1808,4284
1809,4306
1810,4152
1811,4334
1812,4222
1813,4982
1814,4830
1815,4172
1816,4206
1817,4262
1818,4250
1819,4244
1820,4224
1821,5040
1822,4324
1823,4266
1824,4120
1825,4156
1826,4228
1827,4246
1828,4238
1829,4982
1830,4934
1831,4178
1832,4270
1833,4390
1834,4246
1835,4276
1836,4222
1837,4888
1838,4248
1839,4206
1840,4296
1841,4310
1842,4304
1843,4128
1844,4274
1845,5070
1846,4740
1847,4254
1848,4152
1849,4190
1850,4258
1851,4256
1852,4274
1853,4982
1854,4310
1855,4172
1856,4220
1857,4256
1858,4216
1859,4176
1860,4412
1861,5018
1862,4358
1863,4112
1864,4206
1865,4272
1866,4180
1867,4182
1868,4210
1869,5034
1870,4876
1871,4326
1872,4206
1873,4250
1874,4278
1875,4202
1876,4138
1877,4932
1878,4366
1879,4158
1880,4164
1881,4226
1882,4176
1883,4220
1884,4250
1885,4858
1886,5074
1887,4114
1888,4166
1889,4168
1890,4248
1891,4256
1892,5000
1893,4296
1894,4322
1895,4308
1896,4238
1897,4328
1898,4302
1899,4188
1900,5042
1901,4776
1902,4214
1903,4218
1904,4168
1905,4172
1906,4170
1907,4226
1908,5064
1909,4320
1910,4160
1911,4148
1912,4202
1913,4300
1914,4116
1915,4188
1916,5088
1917,4836
1918,4138
1919,4152
1920,4348
1921,4304
1922,4310
1923,4258
1924,4934
1925,4296
1926,4438
1927,4252
1928,4254
1929,4362
1930,4194
1931,4198
1932,4996
1933,4248
1934,4176
1935,4270
1936,4172
1937,4158
1938,4118
1939,4264
1940,5012
1941,4896
1942,4160
1943,4172
1944,4214
1945,4218
1946,4162
1947,4124
1948,4940
1949,4410
1950,4216
1951,4170
1952,4312
1953,4214
1954,4226
1955,4248
1956,5076
1957,4800
1958,4172
1959,4198
1960,4252
1961,4224
1962,4164
1963,4292
1964,5040
1965,4868
1966,4244
1967,4324
1968,4154
1969,4156
1970,4266
1971,4180
1972,5032
1973,4278
1974,4156
1975,4308
1976,4152
1977,5382
1978,4974
1979,4323
1980,4329
1981,4308
1982,4242
1983,4137
1984,4167
1985,5040
1986,4311
1987,4338
1988,4090
1989,4826
1990,4586
1991,3970
1992,4022
1993,4054
1994,4126
1995,4036
1996,3976
1997,4826
1998,4652
1999,3860
2000,4016
2001,4044
2002,4014
2003,3950
2004,3988
2005,3928
2006,4822
2007,4992
2008,4086
2009,3966
2010,3984
2011,3984
2012,3972
2013,4262
2014,4012
2015,4752
2016,4212
2017,4162
2018,4004
2019,4168
2020,4116
2021,4180
2022,4022
2023,4852
2024,4856
2025,4168
2026,4032
2027,3942
2028,4088
2029,4116
2030,4108
2031,4176
2032,4800
2033,4132
2034,4100
2035,4014
2036,4072
2037,4132
2038,4018
2039,4124
2040,4802
2041,4834
2042,3974
2043,4176
2044,4046
2045,3954
2046,3898
2047,4852
2048,4542
2049,3926
2050,3984
2051,4150
2052,4156
2053,4074
2054,4062
2055,4738
2056,4772
2057,3936
2058,4032
2059,4078
2060,4026
2061,3996
2062,3980
2063,3978
2064,4598
2065,4780
2066,3988
2067,4078
2068,4078
2069,4058
2070,3996
2071,3944
2072,3984
2073,4798
2074,4600
2075,3922
2076,3924
2077,4052
2078,3986
2079,3948
2080,3880
2081,4030
2082,4896
2083,4648
2084,4084
2085,4112
2086,3974
2087,4012
2088,4180
2089,4090
2090,4706
2091,4838
2092,4210
2093,4078
2094,4100
2095,4164
2096,4088
2097,4180
2098,4200
2099,4750
2100,3914
2101,4064
2102,4158
2103,4024
2104,4022
2105,4132
2106,4068
2107,5066
2108,4938
2109,4022
2110,4036
2111,4210
2112,4082
2113,4018
2114,4010
2115,4174
2116,4682
2117,4058
2118,4106
2119,3986
2120,4064
2121,4084
2122,4162
2123,4078
2124,4898
2125,4928
2126,3966
2127,4080
2128,4066
2129,4082
2130,4032
2131,4154
2132,5030
2133,5082
2134,4090
2135,4116
2136,4042
2137,3984
2138,4076
2139,4052
2140,3986
2141,4858
2142,4228
2143,4204
2144,4178
2145,4204
2146,4134
2147,4070
2148,4074
2149,5034
2150,4922
2151,4118
2152,4186
2153,4100
2154,4150
2155,4124
2156,3980
2157,5014
2158,4880
2159,4216
2160,3984
2161,4122
2162,4246
2163,4120
2164,4178
2165,4072
2166,5006
2167,4122
2168,4154
2169,4122
2170,4110
2171,4030
2172,4084
2173,4026
2174,4728
2175,4814
2176,4066
2177,4070
2178,4118
2179,4044
2180,4094
2181,4032
2182,4078
2183,4604
2184,4172
2185,4030
2186,4110
2187,4126
2188,4054
2189,4154
2190,4258
2191,4934
2192,4776
2193,4004
2194,4034
2195,4024
2196,4052
2197,4138
2198,3968
2199,4034
2200,4796
2201,4548
2202,4022
2203,4068
2204,4178
2205,4164
2206,4224
2207,4872
2208,4214
2209,4148
2210,4064
2211,4086
2212,4120
2213,4224
2214,4122
2215,4976
2216,4842
2217,4022
2218,4314
2219,4052
2220,4016
2221,4018
2222,4246
2223,4112
2224,4898
2225,4114
2226,4082
2227,3970
2228,4164
2229,4126
2230,4168
2231,4152
2232,4744
2233,4836
2234,4040
2235,4190
2236,4130
2237,4260
2238,4258
2239,4164
2240,5022
2241,5028
2242,4034
2243,4120
2244,4044
2245,4392
2246,4164
2247,4212
2248,5000
2249,4968
2250,4296
2251,4162
2252,4114
2253,4320
2254,4154
2255,4122
2256,4892
2257,4990
2258,4180
2259,4226
2260,4198
2261,4132
2262,4164
2263,4170
2264,4946
2265,4892
2266,4160
2267,4132
2268,4152
2269,4130
2270,4206
2271,4132
2272,5030
2273,4880
2274,4118
2275,4212
2276,4120
2277,4208
2278,4262
2279,4166
2280,5062
2281,5126
2282,4124
2283,4254
2284,4200
2285,4218
2286,4072
2287,4138
2288,4868
2289,4940
2290,4126
2291,4056
2292,4166
2293,4202
2294,4180
2295,4252
2296,4990
2297,4844
2298,4314
2299,4220
2300,4154
2301,4276
2302,4150
2303,4218
2304,5036
2305,5066
2306,4180
2307,4200
2308,4226
2309,4150
2310,4180
2311,4294
2312,4998
2313,4876
2314,4254
2315,4120
2316,4158
2317,4310
2318,4088
2319,4088
2320,4938
2321,4978
2322,4084
2323,4006
2324,4252
2325,4104
2326,4228
2327,4188
2328,4926
2329,5166
2330,4072
2331,4176
2332,4062
2333,4212
2334,4258
2335,4164
2336,4856
2337,4906
2338,4158
2339,4166
2340,4216
2341,4214
2342,4124
2343,4168
2344,4920
2345,4938
2346,4070
2347,4252
2348,4262
2349,4068
2350,4110
2351,4220
2352,5024
2353,4982
2354,4206
2355,4230
2356,4142
2357,4138
2358,4160
2359,4074
2360,4966
2361,4968
2362,4078
2363,4200
2364,4214
2365,4180
2366,4154
2367,4038
2368,5020
2369,5092
2370,8836
2371,4180
2372,4136
2373,4140
2374,4070
2375,4844
2376,4828
2377,4080
2378,4308
2379,4114
2380,4152
2381,4176
2382,4158
2383,4976
2384,4878
2385,4116
2386,4134
2387,4256
2388,4064
2389,4244
2390,4102
2391,5080
2392,4848
2393,4262
2394,4118
2395,4054
2396,4124
2397,4042
2398,4222
2399,5006
2400,4974
2401,4210
2402,4222
2403,4252
2404,4246
2405,4270
2406,4214
2407,5108
2408,4882
2409,4212
2410,4168
2411,4174
2412,4254
2413,4176
2414,4168
2415,4954
2416,4896
2417,4164
2418,4268
2419,4298
2420,4188
2421,4294
2422,4226
2423,5064
2424,4882
2425,4126
2426,4248
2427,4264
2428,4158
2429,4196
2430,4260
2431,4978
2432,4216
2433,4168
2434,4210
2435,4160
2436,4128
2437,4332
2438,4164
2439,4950
2440,4860
2441,4190
2442,4180
2443,4162
2444,4228
2445,4320
2446,4138
2447,5026
2448,4292
2449,4314
2450,4228
2451,4232
2452,4202
2453,4168
2454,4218
2455,4990
2456,5000
2457,4164
2458,4302
2459,4300
2460,4126
2461,4304
2462,4162
2463,5094
2464,4944
2465,4305
2466,4236
2467,4392
2468,4395
2469,4971
2470,5016
2471,4329
2472,4464
2473,4245
2474,4356
2475,4194
2476,4194
2477,5002
2478,4744
2479,4178
2480,4168
2481,4172
2482,4202
2483,4190
2484,4222
2485,5136
2486,4452
2487,4218
2488,4320
2489,4260
2490,4156
2491,4132
2492,4252
2493,5146
2494,4304
2495,4296
2496,4164
